district_id	lg_id	ward_num	party	name
LK-11	LG-11007	2	UNP	Dematagoda Kankanamalage Nelima Susanthi Wijerathna
LK-11	LG-11007	3	FPF	Wijesekara Mahawidanalage Merwin Hilari Plishiyan Perera
LK-11	LG-11007	3	IG1	Premananda Hewagamage Lalith
LK-11	LG-11007	3	IG2	Sooriyaarachchige Maheshika Lakshani
LK-11	LG-11007	3	JJB	Srimali Anuradha Gamage
LK-11	LG-11007	3	SJB	Randima Chathuranga Manamperi
LK-11	LG-11007	3	SLPP	Munasingha Disanayakage Chinthani Disanayaka
LK-11	LG-11007	3	SPoSL	Weerasinhage Suraj Chamika Weerasinha
LK-11	LG-11007	3	UNFF	Kodikara Kankakanamalage Renaka Chithrasiri
LK-11	LG-11007	3	UNP	Edirisinha Sarath Wijerathna
LK-11	LG-11007	4	FPF	Narasinha Arachchillage Gihan Sanjiwa Narasinha
LK-11	LG-11007	4	IG1	Rathnayaka Mudiyanselage Chandana Thilakasiri
LK-11	LG-11007	4	IG2	Neelakandan Neelakumar
LK-11	LG-11007	4	JJB	Kannangara Korallage Don Amali Shasikala
LK-11	LG-11007	4	SJB	Kekul Thotuwage Don Tiron Prasad Chandiman Arsakularathna
LK-11	LG-11007	4	SLPP	Loku LIyanage Rohan Thushara
LK-11	LG-11007	4	SPoSL	Weliwaththage Anura Rupasena
LK-11	LG-11007	4	UNFF	Appu Hennedi Thotahewage Yasantha Pathmalal
LK-11	LG-11007	4	UNP	Gairana Gamage Dushmantha Anura Kumara Gunawardana
LK-11	LG-11007	5	FPF	Mudiyanselage Lakmal Kasthurirathna
LK-11	LG-11007	5	IG1	Thimbiripolage Thushara Chaminda Thimbiripola
LK-11	LG-11007	5	IG2	Hettihandi Kaluhewa Pathma Lalith Rohini
LK-11	LG-11007	5	JJB	Andawalage Pradeep Jayarathna
LK-11	LG-11007	5	SJB	Muthukutti Arachchige Susil Priyantha
LK-11	LG-11007	5	SLPP	Amila Niroshana Sampath Vaduhe
LK-11	LG-11007	5	SPoSL	Danansuriya Arachchilage Ruwanthi Sujiwika
LK-11	LG-11007	5	UNFF	Wesli Mahesh Gunasekara
LK-11	LG-11007	5	UNP	Jayakodi Arachchilage Roshan Priyadarshana
LK-11	LG-11007	6	FPF	Hingurala Arachchige Anura Pemasiri
LK-11	LG-11007	6	IG1	Jayasinham Raj Iroshana Wikramasinha
LK-11	LG-11007	6	IG2	Rajapaksha Gamage Chamila Harshani Rajapaksha
LK-11	LG-11007	6	JJB	Jayasekara Pathiralage Daminda Sampath
LK-11	LG-11007	6	SJB	Hewa Pathiranage Darshika Sewwandi Pathirana
LK-11	LG-11007	6	SLPP	Rupasingha Arachchilage Sisira Jayasinghe
LK-11	LG-11007	6	SPoSL	Henage Don Rosan Ajith Nishantha
LK-11	LG-11007	6	UNFF	Sudarma Perera Wikramarathna
LK-11	LG-11007	6	UNP	Kodithuwakku Arachchige Samantha
LK-11	LG-11007	7	FPF	Hinnayaka Mudiyanselage Damith Shantha
LK-11	LG-11007	7	IG1	Owita Waththe Gedara Anura Nishantha Bandara
LK-11	LG-11007	7	IG2	Thotawaththage Nandasiri
LK-11	LG-11007	7	JJB	Aththanayaka Mudiyansela Palitha Aththanayaka
LK-11	LG-11007	7	SJB	Dingiri Banda Chandana Pushpakumara
LK-11	LG-11007	7	SLPP	Ubesinghe Arachchilage Harischandra Ubesinghe
LK-11	LG-11007	7	SPoSL	Suranga Pradeep Abesekara
LK-11	LG-11007	7	UNFF	Perumal Siwasami Rathnakumar
LK-11	LG-11007	7	UNP	Malawi Arachchige Ariyapala Gunarathna
LK-11	LG-11007	8	FPF	Enapatti Kankanamalage Chandana Upaanditha Dinalankara
LK-11	LG-11007	8	IG1	Rupasinha Arachchilage Sampath Sachini Dinesha
LK-11	LG-11007	8	IG2	Anthoni Burnad
LK-11	LG-11007	8	JJB	Adimal Kankanamalage Nilantha Alwis
LK-11	LG-11007	8	SJB	Jayasuriya Arachchilage Uvindu Indipa Jayasuriya
LK-11	LG-11007	8	SLPP	Nilaweera Ranpatabadige Anoj Chaminda
LK-11	LG-11007	8	SPoSL	Murthi Prabhakaran
LK-11	LG-11007	8	UNFF	Naganadan Nagulendra Rajan
LK-11	LG-11007	8	UNP	Dolawage Don Indika Anurudda
LK-11	LG-11007	9	FPF	Thangamuththu Sathis Kumar
LK-11	LG-11007	9	IG1	Pelenda Arachchilage Kusum Perara
LK-11	LG-11007	9	IG2	Samaranayakalage Joshap Ruwan Prasanna Kumara
LK-11	LG-11007	9	JJB	Rasalingam Upul Indrajith
LK-11	LG-11007	9	SJB	Kalanchi Dewage Sunil Jayarathna
LK-11	LG-11007	9	SLPP	Kurugala Arachchilage Ranaweera
LK-11	LG-11007	9	SPoSL	Ahangama Gamage Rajith Lakshika Ahangama
LK-11	LG-11007	9	UNFF	Pitadeniya Gama Ralalage Yuraj Kasun Ranasinghe
LK-11	LG-11007	9	UNP	Sarikkala Maha Widanalage Rupesh Kumara de Silva
LK-11	LG-11007	10	FPF	Ranasinha Arachchilage Jayantha Ranawikum Kumar
LK-11	LG-11007	10	IG1	Palani Appan Raman Welaudan
LK-11	LG-11007	10	IG2	Weerasuriya Arachchige Sena Minipura
LK-11	LG-11007	10	JJB	Dodawaththe Witharamalage Anura Chandra Kumara
LK-11	LG-11007	10	SJB	Aluth Durage Nimal Amarasinha
LK-11	LG-11007	10	SLPP	Mudiyansege Janaka Pradeep Munasinghe
LK-11	LG-11007	10	SPoSL	Mahadewa Pathirannehelage Rawindra Udayasiri
LK-11	LG-11007	10	UNFF	Shivanthi Geethika Gunasekara
LK-11	LG-11007	10	UNP	Jayasinha Arachchilage Wasantha Kumara Jayasinha
LK-11	LG-11007	11	FPF	Kidnan Gowindasami
LK-11	LG-11007	11	FPF	Pahaladurayalage Rohitha Kusumsiri
LK-11	LG-11007	11	IG1	Duwegoda Ranasinha Mudiyanselage Mohomad Nishad
LK-11	LG-11007	11	IG1	Kayamburaju Jayakumar
LK-11	LG-11007	11	IG2	Arumugam Yogamalar
LK-11	LG-11007	11	IG2	Sandararaj Mahendran
LK-11	LG-11007	11	JJB	Maharansilige Chaminda Geeth Kumara
LK-11	LG-11007	11	JJB	Palihawadana Arachchige Dimuthu Chamil Suranji Gunarathna
LK-11	LG-11007	11	SJB	Don Pathiranage Ranjith Wikramasinha
LK-11	LG-11007	11	SJB	Senadhiraja Balachandra
LK-11	LG-11007	11	SLPP	Kolambage Chandana Sisira Kumara
LK-11	LG-11007	11	SLPP	Rathnadhikara Mudiyanselage Chandani Disna Kumari
LK-11	LG-11007	11	SPoSL	Gunasinha Arachchige Thusitha Neelakantha
LK-11	LG-11007	11	SPoSL	Kudakottunna Dewage Chandrika Jeewakumari
LK-11	LG-11007	11	UNFF	Manikkam Kalubandaram
LK-11	LG-11007	11	UNFF	Wishnaramayalage Neel Rasika Mahindarathne
LK-11	LG-11007	11	UNP	Kuda Ransilige Amila Sanjiwa
LK-11	LG-11007	11	UNP	Selwakumar Yogarani
LK-11	LG-11007	12	FPF	Athukoralage Geethani Chandrika
LK-11	LG-11007	12	IG1	Athukoralage Amila Priyankara Athukorala
LK-11	LG-11007	12	IG2	Aluthapaksha Pedilage Pradeep Kumara
LK-11	LG-11007	12	JJB	Pelawaththa Arachchige Sharli Prasides Weerasinha
LK-11	LG-11007	12	SJB	Katukurunda Mohottige Sudath Nishantha
LK-11	LG-11007	12	SLPP	Harankahawe Widanelage Neelika Hemamali
LK-11	LG-11007	12	SPoSL	Uliyakkarage Prasanna
LK-11	LG-11007	12	UNFF	Marimuththu Kumarssami Wijayakumar
LK-11	LG-11007	12	UNP	Ranwala Mudiyanselage Susil pemalal Pinthu
LK-11	LG-11008	0	FPF	Ahangama Wedage Bhagya Prabhashi Sirinayake
LK-11	LG-11008	0	FPF	Ambepitiya Kankanamge Wasantha Wickramasinghe Gunasekara
LK-11	LG-11008	0	FPF	Bangamuwage Sumathipala
LK-11	LG-11008	0	FPF	Don Chandana Janadara Embuladeniya
LK-11	LG-11008	0	FPF	Galagangoda Arachchige Ranjith Perera
LK-11	LG-11008	0	FPF	Hettiarachchige Prabha Enuja Wenuka Perera
LK-11	LG-11008	0	FPF	Jayamaal Wedaarachchi Kumara Hewage
LK-11	LG-11008	0	FPF	K.M.Upul Konara
LK-11	LG-11008	0	FPF	Kankanamlage Dona Chandima Sanjeewanie Pradeepa Chandrarathne
LK-11	LG-11008	0	FPF	Nimal R Ranawaka
LK-11	LG-11008	0	FPF	Parana Widanalage Nirosha Neranjalie Botheju
LK-11	LG-11008	0	FPF	Poddhuwa Kankanamge Sirisena
LK-11	LG-11008	0	FPF	Polwatthage Shiromi Anuruddhika de Alwis
LK-11	LG-11008	0	FPF	Ranasinghe Arachchige Chandra Manori
LK-11	LG-11008	0	FPF	Somawathie Kasthuri Arachchi
LK-11	LG-11008	0	FPF	Subhasinghe Arachchige Premawathie
LK-11	LG-11008	0	FPF	Thushantha Ranjan Kulathunga
LK-11	LG-11008	0	FPF	Wanni Achchige Kawindya Madushanki
LK-11	LG-11008	0	FPF	Withanage Chandani Basnayake
LK-11	LG-11008	0	FSP	Abedhira Munitunga Ranaweera Arachchige Lilani
LK-11	LG-11008	0	FSP	Abeyrathne Herath Mudiyanselage Hemamali Neelangani Abeyrathne
LK-11	LG-11008	0	FSP	Don Chandra Wijegunaratna
LK-11	LG-11008	0	FSP	Felix Kumarasinghe Dharma Sri Liyanage
LK-11	LG-11008	0	FSP	Hettiarachchige Kanthi
LK-11	LG-11008	0	FSP	Iddagoda Liyanage Gnanadasa
LK-11	LG-11008	0	FSP	Meringyage Charika Priyashini Costa
LK-11	LG-11008	0	FSP	Milindu Dilshan Baddewithana
LK-11	LG-11008	0	FSP	Moravakage Indika Prasad Perera
LK-11	LG-11008	0	FSP	Morawakage Chamali Chandrika Perera
LK-11	LG-11008	0	FSP	Morawakage Chaminda Priyankara Perera
LK-11	LG-11008	0	FSP	Pilana Gamage Banduprema Gamwasam
LK-11	LG-11008	0	FSP	Ranasinghe Arachchige Don Dishanthi
LK-11	LG-11008	0	FSP	Rathnayaka Pathiranage Dushanthi Nilukshini
LK-11	LG-11008	0	FSP	Sandas Wickramasinghe
LK-11	LG-11008	0	FSP	Thirana Gamage Aruna Shantha
LK-11	LG-11008	0	FSP	Thirana GamageYuvindu Mihan Hansaja
LK-11	LG-11008	0	FSP	Varusha Hannadige Nilakshi Niroshani Wijeratne
LK-11	LG-11008	0	FSP	Withanage Dona Dulani Dhammika Gunawardena
LK-11	LG-11008	0	IG1	Agampodi Bethmi Jinarada Silva
LK-11	LG-11008	0	IG1	Dewasirinarayana Lalith Chandrakantha
LK-11	LG-11008	0	IG1	Idan Gedara Kasun Chamara
LK-11	LG-11008	0	IG1	Jayasekara Arachchige Shiromalee
LK-11	LG-11008	0	IG1	Kalavila Withanage Nalinda Indika Kumara
LK-11	LG-11008	0	IG1	Kalumuni Niranjala Darshani Kumari de Silva
LK-11	LG-11008	0	IG1	Kankanidurage Ajith Saman Kumara
LK-11	LG-11008	0	IG1	Madapathage Don Amila Priyankara
LK-11	LG-11008	0	IG1	Polwaththe Gamarallage Sheela Gayani Menike
LK-11	LG-11008	0	IG1	Pulukkuttige Don Buddika Lakshman Aravinda Perera
LK-11	LG-11008	0	IG1	Ranasinghe Arachchige Asanka Harsha Perera
LK-11	LG-11008	0	IG1	Rathnayake Mudiyansalage Suresh
LK-11	LG-11008	0	IG1	Roshita Bartlett
LK-11	LG-11008	0	IG1	Rubasinhage Dilrani Sandamali
LK-11	LG-11008	0	IG1	Thennangara Patabedige Shalani Lakshika Perera
LK-11	LG-11008	0	IG1	Thuppahige Priyanthika Almeida
LK-11	LG-11008	0	IG1	Uhangoda Ulangoda Mudiyanselage Kanishka Gayan Bandara
LK-11	LG-11008	0	IG1	Wijaymunilage Nilanthi Perera
LK-11	LG-11008	0	IG1	Wijesekara Gamage Sajeewa
LK-11	LG-11008	0	IG2	Aththidiya Widanalage Don Lakshmi
LK-11	LG-11008	0	IG2	Egodawaththa Arachchige Don Nishanthi Pathmini
LK-11	LG-11008	0	IG2	Ekanayake Jansige Sudarshani Malkanthi
LK-11	LG-11008	0	IG2	Elvitigalage Don Ruwan Priyachandana Elvitigala
LK-11	LG-11008	0	IG2	Elvitigalage Dona Sudharshani Champika
LK-11	LG-11008	0	IG2	Hiripitiyalage Amila Nuwan Nanayakkara
LK-11	LG-11008	0	IG2	Kalehi Withanage Shamali Pavithra
LK-11	LG-11008	0	IG2	Kekulawalage Don Gamini Priyantha
LK-11	LG-11008	0	IG2	Kodithuwakku Arachchilage Renuka
LK-11	LG-11008	0	IG2	Kuni Hennedige Kumar Niroshan Amaraweera
LK-11	LG-11008	0	IG2	Loku Wellage Eranda
LK-11	LG-11008	0	IG2	Malwaththage Saman Kumara Malwaththage Pieris
LK-11	LG-11008	0	IG2	Nanayakkarawasan Hapugalage Ranawansha
LK-11	LG-11008	0	IG2	Niron Pradeep Weerakoon
LK-11	LG-11008	0	IG2	Rathnayakage Nalin Jayantha Rathnayake
LK-11	LG-11008	0	IG2	Rathnayake Mudiyanselage Chandani Dhammika Ranasinghe
LK-11	LG-11008	0	IG2	Thilini Rasanjali Elvitigala
LK-11	LG-11008	0	IG2	Udarandeni Mudiyanselage Lasantha Nawarathne
LK-11	LG-11008	0	IG2	Wallagodage Thilani Chamindika Perera
LK-11	LG-11008	0	IG3	Aparekkege Anil Perera
LK-11	LG-11008	0	IG3	Beragama Withanage Upul Samantha Ranjith
LK-11	LG-11008	0	IG3	Deepika Abepitiya
LK-11	LG-11008	0	IG3	Don Inoka Weerasinghe
LK-11	LG-11008	0	IG3	Gedumawaththa Kankanamalage Sathruwan Pushpa Kumara
LK-11	LG-11008	0	IG3	Hetti Arachchige Chandralatha Hetti Arachchi
LK-11	LG-11008	0	IG3	Kankanige Indrathissa Perera
LK-11	LG-11008	0	IG3	Lokumalage Mala Renuka
LK-11	LG-11008	0	IG3	Meemanage Buddhika Arunappriya Perera
LK-11	LG-11008	0	IG3	Muthumuni Ranil Kumara Silva
LK-11	LG-11008	0	IG3	Nanayakkarawasam Uragodage Roshan Jayanath
LK-11	LG-11008	0	IG3	Panagodage Don Sriyani Dhammika
LK-11	LG-11008	0	IG3	Pothupitiyagamage Pushpa Ranjani
LK-11	LG-11008	0	IG3	Ranasinghe Arachchige Manjula Sampath Pieris
LK-11	LG-11008	0	IG3	Thanuja Dushmanthi Witharana
LK-11	LG-11008	0	IG3	Thonnahewage Nilani Ranasinghe
LK-11	LG-11008	0	IG3	Udugama Sooriyage Suneetha Pathma Kumari
LK-11	LG-11008	0	IG3	Weerasinghalage Shiromi Priyanka
LK-11	LG-11008	0	IG3	Wewelwala Hewagamage Geethani Shiroma Ekanayake
LK-11	LG-11008	0	IG4	Athukoralalage Podi Bandara
LK-11	LG-11008	0	IG4	Baddegamage Anura Indika Jayarathne
LK-11	LG-11008	0	IG4	Bulath Arachchige Chathuka Denuwan
LK-11	LG-11008	0	IG4	Gammahahelage Madhavi Chathurangani Gamage
LK-11	LG-11008	0	IG4	Jayasinghe Arachchige Gamini Jayasinghe
LK-11	LG-11008	0	IG4	Kahatapitiyage Don Mahinda Perera
LK-11	LG-11008	0	IG4	Kaluthanthrige Don Pushpa Malkanthi
LK-11	LG-11008	0	IG4	Kaluthantrige Anula Perera
LK-11	LG-11008	0	IG4	Karunarathne Appuhamilage Chaminda Priyadarshana
LK-11	LG-11008	0	IG4	Lalitha Kumudini Samaranayake
LK-11	LG-11008	0	IG4	Liyanage Jayantha Abeyrathne
LK-11	LG-11008	0	IG4	Mayakaduwage Suneetha
LK-11	LG-11008	0	IG4	Meemanage Kumudini Wasanthi Perera
LK-11	LG-11008	0	IG4	Narandeniya Liyanalage Dilini Isani Krishnarathne
LK-11	LG-11008	0	IG4	Seeralalage Leel Amaranath
LK-11	LG-11008	0	IG4	Susantha Galappaththi
LK-11	LG-11008	0	IG4	Urala Gamage Swarnalatha
LK-11	LG-11008	0	IG4	Wisenthi Badhuge Mahinda
LK-11	LG-11008	0	IG4	Withanage Dona Niroshani
LK-11	LG-11008	0	IG5	Gal Etambage Harshani Wasanthi Perera
LK-11	LG-11008	0	IG5	Galle Acharige Kirishantha kumara
LK-11	LG-11008	0	IG5	Hapugamage Chaminda Kumara
LK-11	LG-11008	0	IG5	Hetti Arachchige Chamila Senani
LK-11	LG-11008	0	IG5	Hewa Gamage Kanchana Gayathri Perera
LK-11	LG-11008	0	IG5	Hewa Wirudhuge Chamodi Sathsarani Wimalachandra
LK-11	LG-11008	0	IG5	Hollu Pathirage Chathurika Madhumali Caldera
LK-11	LG-11008	0	IG5	Hollu Pathirage Chithra Kanthi Caldera
LK-11	LG-11008	0	IG5	Ishani Wasana Dewanarayana
LK-11	LG-11008	0	IG5	Kakgoda Thanthirigei Banduthilake
LK-11	LG-11008	0	IG5	Kospelawaththage Chamila Jayamini Perera
LK-11	LG-11008	0	IG5	Maha Ranasinghalage Ramani Wasantha
LK-11	LG-11008	0	IG5	Mahathelge Maari Thilaksha Madhushani Dais
LK-11	LG-11008	0	IG5	Mahathelge Merian Sanchani Chethana Dias
LK-11	LG-11008	0	IG5	Matharage Naleen Pushpaka
LK-11	LG-11008	0	IG5	Merinage Pawan Mihiranga Jayawardane
LK-11	LG-11008	0	IG5	Nimasha Jeewanthi Dewanarayana
LK-11	LG-11008	0	IG5	Paththinige Iresha De Silva
LK-11	LG-11008	0	JJB	Abeysooriya Patabandige Milton
LK-11	LG-11008	0	JJB	Ambalanduwe Kankanange Nanda Chandra Kanthi
LK-11	LG-11008	0	JJB	Darshana Mahesh Edira Arachchi Swarnanayake
LK-11	LG-11008	0	JJB	Deepal Chandika Dodampe Gamage
LK-11	LG-11008	0	JJB	Dewage Susantha Prema Kumara
LK-11	LG-11008	0	JJB	Don Damith Kumara Munasingha
LK-11	LG-11008	0	JJB	Gamini Jasinghe
LK-11	LG-11008	0	JJB	Gammanpilage Don Somadasa
LK-11	LG-11008	0	JJB	Gangabadage Jagath Kumara
LK-11	LG-11008	0	JJB	Imihamu Mudiyanselage Suranji Rasika Kumarihami
LK-11	LG-11008	0	JJB	Kattange Arachchilage Sahani Deshani Jayarathna
LK-11	LG-11008	0	JJB	Kirinda Lankachcharige Sisira Kanthi
LK-11	LG-11008	0	JJB	Kukule Kamkanamge Pramodani
LK-11	LG-11008	0	JJB	Neina Mohamed Mohamed Hayurudeen
LK-11	LG-11008	0	JJB	Rabukkanage Nayana Sumangali
LK-11	LG-11008	0	JJB	Samarasekara Arachchige Nishchala Sewwandi Samanthilaka
LK-11	LG-11008	0	JJB	Sellapperumage Suseema Gayani Fernando
LK-11	LG-11008	0	JJB	Walivita Koralalage Yamuna Laxmi kumari Perera
LK-11	LG-11008	0	JJB	Watagala Hewage Sunil
LK-11	LG-11008	0	JSP	Asanka Perera
LK-11	LG-11008	0	JSP	Chamara Sampath
LK-11	LG-11008	0	JSP	D. Geetha
LK-11	LG-11008	0	JSP	D.V. Padmini
LK-11	LG-11008	0	JSP	H.W Sanjeewani
LK-11	LG-11008	0	JSP	Janaka Sampath
LK-11	LG-11008	0	JSP	K.H.Wimal
LK-11	LG-11008	0	JSP	Lalith Thushantha
LK-11	LG-11008	0	JSP	M.K.Sarath
LK-11	LG-11008	0	JSP	Mohomad Ramsam
LK-11	LG-11008	0	JSP	Muditha Ayanthi
LK-11	LG-11008	0	JSP	Murugan Mogana
LK-11	LG-11008	0	JSP	P.H.Nilaanthi
LK-11	LG-11008	0	JSP	Pathum Chinthaka
LK-11	LG-11008	0	JSP	Priyanthi Perera
LK-11	LG-11008	0	JSP	S.Deepasika
LK-11	LG-11008	0	JSP	Saman Sajeewa
LK-11	LG-11008	0	JSP	Upul Dharmapala
LK-11	LG-11008	0	JSP	W.M.C. Samanmali
LK-11	LG-11008	0	LJP	Amali Nilupama Samaranayake
LK-11	LG-11008	0	LJP	Bandarage Don Milinona
LK-11	LG-11008	0	LJP	Dedunu Priyanka Kumari Wickramasinghe
LK-11	LG-11008	0	LJP	Dimithri Nalaka Lankapura
LK-11	LG-11008	0	LJP	Dimuthu Dilupakesi Liyanage
LK-11	LG-11008	0	LJP	Hetti Hewage Thusith Jayanandana
LK-11	LG-11008	0	LJP	Hettithanthri Widanalage Janaki Ganga
LK-11	LG-11008	0	LJP	Jayantha Kumara Hettiarachchi
LK-11	LG-11008	0	LJP	Kankanamge Chethmini Nimanthika Warnakulasooriya
LK-11	LG-11008	0	LJP	Kottegoda Walawwe Heen Appu Arachchilage Harshani Sudeera Kumari Kottegoda
LK-11	LG-11008	0	LJP	Lakmali Dissanayake
LK-11	LG-11008	0	LJP	Liyanage Ariyawathi Perera
LK-11	LG-11008	0	LJP	Pathiranage Kamani Priyashanthi
LK-11	LG-11008	0	LJP	Pestheruwe Liyanaralalage Liyoni Pushpamali Kure Wijewarnasooriya
LK-11	LG-11008	0	LJP	Rattambige Pathmika Piyumali
LK-11	LG-11008	0	LJP	Samarakoon Mudiyanselage Dinesha Chandana Bandara
LK-11	LG-11008	0	LJP	Samsudeen Kadar Usan Siththi Marjuna
LK-11	LG-11008	0	LJP	Urala Gamage Sananda
LK-11	LG-11008	0	LJP	samappulu Hewage Rangana Madhuhansi
LK-11	LG-11008	0	LSSP	Adimali Kankanamge Thilakarathne
LK-11	LG-11008	0	LSSP	Akuranage Gihan Nalinda Udayasir
LK-11	LG-11008	0	LSSP	Chandrika Ranasinghe
LK-11	LG-11008	0	LSSP	Gabadage Don Indika Pathmakumara
LK-11	LG-11008	0	LSSP	Gunathunga Arachchige Dilhani Chamika
LK-11	LG-11008	0	LSSP	Herath Mudiyanselage Gnanavathi
LK-11	LG-11008	0	LSSP	Horadiyagala Gamage Kanchana Indrajith Kumar
LK-11	LG-11008	0	LSSP	Jayalath Arachchige Chanaka Ruwana Kumara
LK-11	LG-11008	0	LSSP	Kekuluthotage Don Nayana Nilanthi Perera
LK-11	LG-11008	0	LSSP	Kodippily Patabandige Dunstan Silva
LK-11	LG-11008	0	LSSP	Kumudu Madhurani
LK-11	LG-11008	0	LSSP	Maddumage Champa Irangani Perera
LK-11	LG-11008	0	LSSP	Maddumage Rupa Malkanthi Perera
LK-11	LG-11008	0	LSSP	Mirissage Delin Silva
LK-11	LG-11008	0	LSSP	Nanimi Achchige Dona Ayirin
LK-11	LG-11008	0	LSSP	Pawula Hewage Sugatharathne
LK-11	LG-11008	0	LSSP	Sandya Kanthi Sepala Dahanayake
LK-11	LG-11008	0	LSSP	Suriya Arachchige Darmawansha Kithsiri
LK-11	LG-11008	0	LSSP	Udaya Ranasinghe
LK-11	LG-11008	0	NDF	Don Manuwelge Dona Niroshani Sandamali
LK-11	LG-11008	0	NDF	Edirisinghe Arachchige Nandasiri Prera
LK-11	LG-11008	0	NDF	Golu Korappuge Dileepa Sampath Botheju
LK-11	LG-11008	0	NDF	Hewa Halgahapalage Manjula Priyankara
LK-11	LG-11008	0	NDF	Hopitigalage Kusum Kumari
LK-11	LG-11008	0	NDF	Jayakodi Arachchilage Dilani Anusha Munasinghe
LK-11	LG-11008	0	NDF	Kariyawasam Hewamannage Amila Lakshan
LK-11	LG-11008	0	NDF	Kumarapeli Arachchige Nirupa Geethani
LK-11	LG-11008	0	NDF	Mallikaachchige Madhuri Upeksha Perera
LK-11	LG-11008	0	NDF	Millaniyage Harischandra Perera
LK-11	LG-11008	0	NDF	Miyurin Hewagamage
LK-11	LG-11008	0	NDF	Muththalingam Kumuduni Irangani
LK-11	LG-11008	0	NDF	Palansooriya Arachchige Dayawansha Nandasiri
LK-11	LG-11008	0	NDF	Prasanna Palansooriya
LK-11	LG-11008	0	NDF	Ranketh Gedara Shammi Niranjala Kumari
LK-11	LG-11008	0	NDF	Singappuli Henayalage Siriyalatha
LK-11	LG-11008	0	NDF	Waththalage Prasad Niroshan Fernando
LK-11	LG-11008	0	NDF	Weeramuni Arachchige Ariyawathi
LK-11	LG-11008	0	NDF	Wijesinghe Arachchige Irangani
LK-11	LG-11008	0	NIF	Alu Ambe Gedara Chithrangani
LK-11	LG-11008	0	NIF	Chamika Umyangani Jayasingha
LK-11	LG-11008	0	NIF	Edirimannage Sriyalatha Dabare
LK-11	LG-11008	0	NIF	Galwala Waththage Dinusha Sanjeewani Perera
LK-11	LG-11008	0	NIF	Jayathunga Mudiyanselage Gothami Thalagalage
LK-11	LG-11008	0	NIF	Kalukapuge Dushanthi Dilhani
LK-11	LG-11008	0	NIF	Kankanam Pathiranage Rasadaree Shashmitha Pathirana
LK-11	LG-11008	0	NIF	Kaweendra Siriwardana
LK-11	LG-11008	0	NIF	Kuruwitage Don Lakshan Chaminda
LK-11	LG-11008	0	NIF	Milroy Roshan Rafal
LK-11	LG-11008	0	NIF	Morawakage Ranjith Palitharathna Perera
LK-11	LG-11008	0	NIF	Morawakage Samanthi Perera
LK-11	LG-11008	0	NIF	Pavith Tashen Jayasingha
LK-11	LG-11008	0	NIF	Pulukkutti Appuhamilage Sandamali Priyangika Wanniarachchi
LK-11	LG-11008	0	NIF	Rankoth Gedara Shanthini Dilrukshi Gunarathna
LK-11	LG-11008	0	NIF	Samarawikrama Sanjaya Pushpa Kumara
LK-11	LG-11008	0	NIF	Silamburallage Upali piyathissa Bandara
LK-11	LG-11008	0	NIF	Tambawita Maddumage Indrarathna
LK-11	LG-11008	0	NIF	Uyangodage Nilanthi
LK-11	LG-11008	0	SJB	Amarathunga Arachchige Sumanawathi Perera
LK-11	LG-11008	0	SJB	Bethmage Jayalatha Perera
LK-11	LG-11008	0	SJB	Gangodawilage Viraj Arjuna Perera
LK-11	LG-11008	0	SJB	Hettiarachchige Oshadi Vishmika
LK-11	LG-11008	0	SJB	Hettiya Merehgnangna Ayesha Nelum Renuka Senarathna
LK-11	LG-11008	0	SJB	Kahawaththa Leemagasthenne Senani Asha Kumari
LK-11	LG-11008	0	SJB	Kothalawalage Tharaka Madushani
LK-11	LG-11008	0	SJB	Liyanage Malani Perera
LK-11	LG-11008	0	SJB	Magalage Ajith Prasanna Perera
LK-11	LG-11008	0	SJB	Meemanage Pavithra Theekshani Perera
LK-11	LG-11008	0	SJB	Pallage Sarath De Silva
LK-11	LG-11008	0	SJB	Panawennage Ashoka Fernando
LK-11	LG-11008	0	SJB	Rajaguru Wedawalawwe Premakumara Sriniwasa Niranjan Sampayo
LK-11	LG-11008	0	SJB	Ranasinghe Arachchige Ajantha Ranjith
LK-11	LG-11008	0	SJB	Singappuli Lekamlage Amani Lakshika
LK-11	LG-11008	0	SJB	Thiththagalla Gamage Amarawathi
LK-11	LG-11008	0	SJB	Weerakkodige Karunachandra Alwis
LK-11	LG-11008	0	SJB	Weerakoon Mudiyanselage Wimala Buddhika
LK-11	LG-11008	0	SJB	Weerasinghe Arachchige Karunasena
LK-11	LG-11008	0	SLFP	Ayeshmantha Gayan Fransiskas
LK-11	LG-11008	0	SLFP	Deegoda Gamage Sunil
LK-11	LG-11008	0	SLFP	Dissanayaka Mudiyanselage Chandralatha Dingiri Menike
LK-11	LG-11008	0	SLFP	Dona Chinthaka Suranga Jayasiri
LK-11	LG-11008	0	SLFP	Dorape Withanage Indra Dayawathi
LK-11	LG-11008	0	SLFP	Egodage Rasika Pushpakumara Perera
LK-11	LG-11008	0	SLFP	Guruwala Manamperige Priyashantha
LK-11	LG-11008	0	SLFP	Hewakankanamalage Chamidu Madhushanka Wijayawardhana
LK-11	LG-11008	0	SLFP	Kanaththage Gamini Perera
LK-11	LG-11008	0	SLFP	Kudage Don Achini Kanchana Jayasekara
LK-11	LG-11008	0	SLFP	Mallikarathna Mudiyanselage Udeni Champika
LK-11	LG-11008	0	SLFP	Mathara Arachchige Sunil
