district_id	lg_id	ward_name	party_name	name
LK-12	LG-12004		4 - United National Party	Jayasekara Mudalige Samuddra Kamanie Siriwardhana
LK-12	LG-12004		4 - United National Party	Jayasundara Walpola Kankanamalage Piyarathna
LK-12	LG-12004		4 - United National Party	Kalu Arachchige Senaka Upul Kaluarachchi
LK-12	LG-12004		4 - United National Party	Karunarathna Dahanayakage Ramya Suranganie Dahanayaka
LK-12	LG-12004		4 - United National Party	Kiriwaththuduwage Sajeewani Kiriwaththuduwa
LK-12	LG-12004		4 - United National Party	Mallawa Thanthirige Ruvini Samanthi Siriwardhana
LK-12	LG-12004		4 - United National Party	Manchanayaka Appuhamilage Priyanka Kumuduni
LK-12	LG-12004		4 - United National Party	Munasingha Abeysekara Mahinda Pathmasiri Perera
LK-12	LG-12004		4 - United National Party	Neththasingha Arachchilage Nilantha Neththasingha
LK-12	LG-12004		4 - United National Party	Pahamuna Arachchige Priyanka Kumudini Wijerathna
LK-12	LG-12004		4 - United National Party	Rajapaksha Maha Pathirana Unnahelage Dona Gangani Padma Kumari Rajapaksha
LK-12	LG-12004		4 - United National Party	Rankoth Pedige Nipuni Hansika Dilrukshi
LK-12	LG-12004		4 - United National Party	Sudasingh Manchanayaka Appuhamilage Kithsiri Manchanayaka
LK-12	LG-12004		4 - United National Party	Udaha Yasseddalage Lakshan Neel Roshana
LK-12	LG-12004		4 - United National Party	Waga Pedige Samson Wickramasingha
LK-12	LG-12004		4 - United National Party	Weerawardhana Hetti Arachchige Jayasen Prema Nimal
LK-12	LG-12004		4 - United National Party	Weli Kumburage Gnanawathi
LK-12	LG-12004		4 - United National Party	Wickramasingha Appuhamillage Jayarathna Wickramasingha
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Dedigama Arachchilage Indrani Hemalatha
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Hangawaththa Appuhamilage Nimanthi Nirasha Hangawaththa
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Herath Hitihamilage Dona Lakshmi Sunethra Kumari
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Imiyage Ranuka Dushmantha
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Jayakody Pathirannehelage Rathna Kumara Jayakody
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Jayalathge Ranil Mahesh Wijesinghe
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Kolamba Arachchige Nadeeka Sanjeewani Jayasinghe
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Mapa Mudiyanselage Chamaree Chandima Madhushani
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Marasinghe Pedige Sasikala Harshanie Marasinghe
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Menikpura Dewage Sumith Gamini Jayasantha
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Nanayakkara Mahaguruge Inoka Kalyani
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Nayiwala Kankanamalage Chandrasiri
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Rajapaksha Kankanamalage Don Nandika Senavirathne Rajapaksha
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Rankoth Pedige Pawani Wathsala Jayasiri
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Rankoth Pedige Thanuja Dushanthi Wickramasinghe
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Rantheti Pedige Wimal Karunathilaka
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Senarath Gunasekara Widane Ralalage Don Mahesh Supun Gunasekara
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Widana Gamage Athula Pradeep Gamage
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Wijeneththi Gamaralalage Nilanthi Mala Irangani
LK-12	LG-12004		5 - Sri Lanka Podujana Peramuna	Wijesinghage Jagath Rohitha Wijesinghe
LK-12	LG-12004		6 - Independent Group 1	Asurappulige Sarath Piyarathna
LK-12	LG-12004		6 - Independent Group 1	Bokola Gamage Waruna Pramodaka Sewwantha
LK-12	LG-12004		6 - Independent Group 1	Jayasinghe Mudiyanselage Sunil Jayasinghe
LK-12	LG-12004		6 - Independent Group 1	Kekulandala Liyanage Sunil Shantha
LK-12	LG-12004		6 - Independent Group 1	Kolambage Dimali Priyadarshani Peiris
LK-12	LG-12004		6 - Independent Group 1	Mapa Pathiranage Kasun Udayanga Preethirathna
LK-12	LG-12004		6 - Independent Group 1	Metibembiye Gedara Chandrawathi
LK-12	LG-12004		6 - Independent Group 1	Morawakage Suraj Madusankha Perera
LK-12	LG-12004		6 - Independent Group 1	Patapilige Punyasiri Samarajeewa
LK-12	LG-12004		6 - Independent Group 1	Rangadhipathige Benjamin
LK-12	LG-12004		6 - Independent Group 1	Rankoth Pedige Ranjika Jayashanthi
LK-12	LG-12004		6 - Independent Group 1	Ranpati Dewayalage Sachini Nadeesha
LK-12	LG-12004		6 - Independent Group 1	Sabaragamu Dewage Manoj Sanjeewa
LK-12	LG-12004		6 - Independent Group 1	Sabaragamu Dewage Sriyani Chandrika Malkanthi
LK-12	LG-12004		6 - Independent Group 1	Singappulige Chandana Pathmasiri
LK-12	LG-12004		6 - Independent Group 1	Singappulige Sudarma Ilangarathna
LK-12	LG-12004		6 - Independent Group 1	Sooriyapathirannahalage Sriyani Pathirana
LK-12	LG-12004		6 - Independent Group 1	Walimuni Piyarangi Dinusika Mendis
LK-12	LG-12004		6 - Independent Group 1	Weeraiah Darshani Kumari
LK-12	LG-12004		6 - Independent Group 1	Wijesinghe Pedige Chandani Malkanthi
LK-12	LG-12004		7 - Independent Group 2	Andara Guruacharige Chandana Kelum Malin
LK-12	LG-12004		7 - Independent Group 2	Chakrawarthige Ananda Kumara
LK-12	LG-12004		7 - Independent Group 2	Chakrawarthige Nimal Kumara
LK-12	LG-12004		7 - Independent Group 2	Chakrawarthige Priyani Mal Kanthi
LK-12	LG-12004		7 - Independent Group 2	Dissanayaka Mudiyanselage Dhammika Dinesh Rajapaksha
LK-12	LG-12004		7 - Independent Group 2	Gallage Lahiru Madushan Perera
LK-12	LG-12004		7 - Independent Group 2	Gamaralalage Thushani Madushika Gamage
LK-12	LG-12004		7 - Independent Group 2	Halpege Chaminda Rupasingha
LK-12	LG-12004		7 - Independent Group 2	Horathal Pedilage Nalani Kusum Kumari
LK-12	LG-12004		7 - Independent Group 2	Jayasooriya Arachchilage Swarna Jayasooriya
LK-12	LG-12004		7 - Independent Group 2	Kalu Arachchilage Don Piumi Udeshika
LK-12	LG-12004		7 - Independent Group 2	Mallikage Sriyakanthi
LK-12	LG-12004		7 - Independent Group 2	Manikpurage Lakshman Dewamithra
LK-12	LG-12004		7 - Independent Group 2	Marasingha Arachchilage Sadun Tharaka
LK-12	LG-12004		7 - Independent Group 2	Mudunkoth Gedara Upeksha Imanthi Jayawardahana
LK-12	LG-12004		7 - Independent Group 2	Pavuluge Indrani Fernando
LK-12	LG-12004		7 - Independent Group 2	Rajapakshage Amali Madhushika
LK-12	LG-12004		7 - Independent Group 2	Ranathunga Gamaralalage Prasanna Manoj Kumara
LK-12	LG-12004		7 - Independent Group 2	Rathnayaka Mudalige Shamala Harshani Ratnayaka
LK-12	LG-12004		7 - Independent Group 2	Vithana Arachchilage Priyantha Kumara
LK-12	LG-12005	1 -	1 - Frontline Socialist Party	Athukoralalage Amitha Kanthi Athukorala
LK-12	LG-12005	1 -	10 - Nawa Lanka Nidahas Pakshaya	Dissanayakalage Ruwan Palitha
LK-12	LG-12005	1 -	2 - Sri Lanka Podujana Peramuna	Weddagala Mudiyanselage Nadeep Dilan Rathnayake
LK-12	LG-12005	1 -	3 - Samagi Jana Balawegaya	Loku Balasooryage Anusha Dilrukshi Balasooriya
LK-12	LG-12005	1 -	4 - Jathika Jana Balawegaya	Hapugodage Jagath Perera
LK-12	LG-12005	1 -	5 - Sri Lanka Freedom Party	Marasingha Mudiyanselage Nadija Buddhi Prasad K. Marasingha
LK-12	LG-12005	1 -	6 - United People's Party	Wijelath Pedige Warnajith Prasanna Kumara Wijesingha
LK-12	LG-12005	1 -	7 - United National Party	Lindamulage Priyantha Rohan Silva
LK-12	LG-12005	1 -	8 - United National Alliance	Mohomad Yusup Naim Yusri Ahamad
LK-12	LG-12005	1 -	9 - Freedom Peoples Front	Kebellavitage Somasiri Lakshman Perera
LK-12	LG-12005	10 -	1 - Frontline Socialist Party	Minimuthu Pathiranalage Manel Sisira Kumara
LK-12	LG-12005	10 -	10 - Nawa Lanka Nidahas Pakshaya	Rajapaksha Pathirannehelage Pushpa Kumara Rajapaksha
LK-12	LG-12005	10 -	2 - Sri Lanka Podujana Peramuna	Nikawalage Tharanga Ruwan Jayasingha
LK-12	LG-12005	10 -	3 - Samagi Jana Balawegaya	Muthukutti Arachchige Nimalsiri
LK-12	LG-12005	10 -	4 - Jathika Jana Balawegaya	Diyalagoda Pathirannehelage Mahesh Niroshan Diyalagoda
LK-12	LG-12005	10 -	5 - Sri Lanka Freedom Party	Peramuna Arachchige Manoja Surangi Jayarathna Peramuna Arachchi
LK-12	LG-12005	10 -	6 - United People's Party	Aluthage Dinesh Chathuranga
LK-12	LG-12005	10 -	7 - United National Party	Karuna Pedige Somapala
LK-12	LG-12005	10 -	8 - United National Alliance	Mohamad Mubarak Ahamad Anees
LK-12	LG-12005	10 -	9 - Freedom Peoples Front	Priyangika Ranasinghe
LK-12	LG-12005	11 -	1 - Frontline Socialist Party	Appu Acharige Don Susuantha Pradeep Sarath Kumara
LK-12	LG-12005	11 -	10 - Nawa Lanka Nidahas Pakshaya	Kalubovila Appuhamillage Sujeewa Niroshini Pathiraja
LK-12	LG-12005	11 -	2 - Sri Lanka Podujana Peramuna	Kithulwala Sirivimala Thero
LK-12	LG-12005	11 -	3 - Samagi Jana Balawegaya	Widana Mudiyanselage Sisira Kumara Jayathilaka
LK-12	LG-12005	11 -	4 - Jathika Jana Balawegaya	Mallawa Arachchige Sanjeewa Prasath Mallawaarachchi
LK-12	LG-12005	11 -	5 - Sri Lanka Freedom Party	Boraluwe Widanelage Dayarathna
LK-12	LG-12005	11 -	6 - United People's Party	Wijayalath Pedige Damith Thilina Prasad Kumara
LK-12	LG-12005	11 -	7 - United National Party	Walpitigamage Livinton Wijerathna
LK-12	LG-12005	11 -	8 - United National Alliance	Mohammad Ismail Pathima Nuskiya
LK-12	LG-12005	11 -	9 - Freedom Peoples Front	Demodara Rathnayaka Mudiyanselage Nimal
LK-12	LG-12005	12 -	1 - Frontline Socialist Party	Weerasinghe Pedige Jayarathna
LK-12	LG-12005	12 -	10 - Nawa Lanka Nidahas Pakshaya	Dasanayaka Mudiyanselage Renuka Kumarihami
LK-12	LG-12005	12 -	2 - Sri Lanka Podujana Peramuna	Dhammika Prithidarshana Lanka Mudalige
LK-12	LG-12005	12 -	3 - Samagi Jana Balawegaya	Attanayake Mudiyanselage Dhammika Subhashan Attanayake
LK-12	LG-12005	12 -	4 - Jathika Jana Balawegaya	Kamburadeni Dewage Chaminda Lalith Kumara
LK-12	LG-12005	12 -	5 - Sri Lanka Freedom Party	Jayawardhanage Jayalath Sarathchandra
LK-12	LG-12005	12 -	6 - United People's Party	Diyunugal Pedige Kasun Thilaka
LK-12	LG-12005	12 -	7 - United National Party	Rahadiya Wedaralalage Shasika Rangali Bandara
LK-12	LG-12005	12 -	8 - United National Alliance	Imrisham Mohomad Imras
LK-12	LG-12005	12 -	9 - Freedom Peoples Front	Diyalagoda Pathirannehelage Damith Madusha Lakmal
LK-12	LG-12005	13 -	1 - Frontline Socialist Party	Muthunayaka Pedige Thushara Sampath
LK-12	LG-12005	13 -	10 - Nawa Lanka Nidahas Pakshaya	Ranasingha Hettiarachchige Jayalal Padma Kumara
LK-12	LG-12005	13 -	2 - Sri Lanka Podujana Peramuna	Jayaneththi Pathirennehelage Udaya Kumara
LK-12	LG-12005	13 -	3 - Samagi Jana Balawegaya	Ruhunage Upul Dewa Wanawasa
LK-12	LG-12005	13 -	4 - Jathika Jana Balawegaya	Lakdinu Sanath Dheerasekara
LK-12	LG-12005	13 -	5 - Sri Lanka Freedom Party	Jayakodi Arachchige Sumedha Gamini
LK-12	LG-12005	13 -	6 - United People's Party	Gunasekaran Hashani Kaushalya
LK-12	LG-12005	13 -	7 - United National Party	Wijesingha Arachchige Senevi Eeshana Wijesinghe
LK-12	LG-12005	13 -	8 - United National Alliance	Jeinul Aabdeen Ummu Suhaira
LK-12	LG-12005	13 -	9 - Freedom Peoples Front	Dasanayaka Pathiranage Sivanton Dasanayaka
LK-12	LG-12005	14 -	1 - Frontline Socialist Party	Muthunayaka Pedige Weerasinghe
LK-12	LG-12005	14 -	10 - Nawa Lanka Nidahas Pakshaya	Thiththala Pitige Prithika Piyadarshani
LK-12	LG-12005	14 -	2 - Sri Lanka Podujana Peramuna	Moragoda Vithanage Wathsala Kumudini Somasiri
LK-12	LG-12005	14 -	3 - Samagi Jana Balawegaya	Mudalige Sanjeewa Pushpa Kumara Mudalige
LK-12	LG-12005	14 -	4 - Jathika Jana Balawegaya	Loku Ponnamperumage Dhanapala
LK-12	LG-12005	14 -	5 - Sri Lanka Freedom Party	Wickramasinhalage Indrani
LK-12	LG-12005	14 -	6 - United People's Party	Habaragamu Ralalage Chamodani Yashodhara Peiris
LK-12	LG-12005	14 -	7 - United National Party	Kasthurirathna Thennakoon Appuhamilage Yukthi Yasoradha Thennakoon
LK-12	LG-12005	14 -	8 - United National Alliance	Mohamad Mukthar Ajmal
LK-12	LG-12005	14 -	9 - Freedom Peoples Front	Karunappuli Kankanamge Sumathipala
LK-12	LG-12005	15 -	1 - Frontline Socialist Party	Liyana Arachchige Indika Sampath Ekanayaka
LK-12	LG-12005	15 -	10 - Nawa Lanka Nidahas Pakshaya	Jayasinghe Purage Vihanga Kalhara Jayasinghe
LK-12	LG-12005	15 -	2 - Sri Lanka Podujana Peramuna	Jayalath Pedige Ruvinda Priyankara Jayalath
LK-12	LG-12005	15 -	3 - Samagi Jana Balawegaya	Marasin Pedige Priyantha Kumari Gunasekara
LK-12	LG-12005	15 -	4 - Jathika Jana Balawegaya	Maligarathnage Samson Kumararathna
LK-12	LG-12005	15 -	5 - Sri Lanka Freedom Party	Rankoth Pelige Samantha Inidika Jayakodi
LK-12	LG-12005	15 -	6 - United People's Party	Handunkuttige Ganesh Madhusanka
LK-12	LG-12005	15 -	7 - United National Party	Bandara Mudiyansalage Ranjith Parackrama Wijesinghe
LK-12	LG-12005	15 -	8 - United National Alliance	Ahamaddeen Mohamad Ameer Ali
LK-12	LG-12005	15 -	9 - Freedom Peoples Front	Dewapaksa Pedige Asanka Ranasinghe
LK-12	LG-12005	16 -	1 - Frontline Socialist Party	Loku Horathal Pedige Suraj Anuradha
LK-12	LG-12005	16 -	10 - Nawa Lanka Nidahas Pakshaya	Elibichchi Kankanamalage Indra Kanthi
LK-12	LG-12005	16 -	2 - Sri Lanka Podujana Peramuna	Kulathunga Arachchige Udaya Ravindra Pradeepa Senarathna
LK-12	LG-12005	16 -	3 - Samagi Jana Balawegaya	Yapa Appuhamillage Jagath Oscar Jayasinghe
LK-12	LG-12005	16 -	4 - Jathika Jana Balawegaya	Subasinghe Appuhamilage Amila Krishantha Subasinghe
LK-12	LG-12005	16 -	5 - Sri Lanka Freedom Party	Wirakkodi Appuhamilage Indrani
LK-12	LG-12005	16 -	6 - United People's Party	Handunkuttige Nimal Karunathilaka
LK-12	LG-12005	16 -	7 - United National Party	Daaththara Gamaralalage Lalinda Prabath Premarathna
LK-12	LG-12005	16 -	8 - United National Alliance	Mohamad Usair Aakila
LK-12	LG-12005	16 -	9 - Freedom Peoples Front	Athauda Arachchilage Pushpa Nandana Athauda
LK-12	LG-12005	17 -	1 - Frontline Socialist Party	Wittahachchige Don Shehan Pasindu Wittahachchi
LK-12	LG-12005	17 -	10 - Nawa Lanka Nidahas Pakshaya	Epa Ranasinghe Imiya Appuhamilage Akila Madusankha Ranasinghe
LK-12	LG-12005	17 -	2 - Sri Lanka Podujana Peramuna	Wickrama Thanthrige Harischandra Rajapaksha
LK-12	LG-12005	17 -	3 - Samagi Jana Balawegaya	Hetti Gamage Malin Dinesa Karunaratne
LK-12	LG-12005	17 -	4 - Jathika Jana Balawegaya	Hadigngnapola Appuhamilage Sahara
LK-12	LG-12005	17 -	5 - Sri Lanka Freedom Party	Elibichchi Kankanamalage Indra Kanthi
LK-12	LG-12005	17 -	6 - United People's Party	Wijayalath Panditharathnage Premaseeli
LK-12	LG-12005	17 -	7 - United National Party	Ganegoda Hitihamilage Chandrapala
LK-12	LG-12005	17 -	8 - United National Alliance	Mohamad Jamaldeen Mohammadu Usair
LK-12	LG-12005	17 -	9 - Freedom Peoples Front	Hewawasam Wickramaarachchige Indika Prasad
LK-12	LG-12005	18 -	1 - Frontline Socialist Party	Rajapaksha Pathirannahalage Aloka Prabashwara
LK-12	LG-12005	18 -	10 - Nawa Lanka Nidahas Pakshaya	Hetti Achchi Kalu Aggalage Layan Nilush Hettiarachchi
LK-12	LG-12005	18 -	2 - Sri Lanka Podujana Peramuna	Wickrama Arachchi Pathirannehelage Pushpakumara Wickramaarchchi
LK-12	LG-12005	18 -	3 - Samagi Jana Balawegaya	Kaluwaggalage Roshani Chandima Karunaratne
LK-12	LG-12005	18 -	4 - Jathika Jana Balawegaya	Gurullawala Gamaralalage Piyaseeli
LK-12	LG-12005	18 -	5 - Sri Lanka Freedom Party	Hadingngnapola Athukoralage Githika Sarojani
LK-12	LG-12005	18 -	6 - United People's Party	Handunkuttige Buddhika Lasantha Karunathilaka
LK-12	LG-12005	18 -	7 - United National Party	Adhikari Pathirannehelage Priyanga Niroshini Balasooriya
LK-12	LG-12005	18 -	8 - United National Alliance	Mohamad Nisar Mohamad Safras
LK-12	LG-12005	18 -	9 - Freedom Peoples Front	Don Saipath Praharsha Ayajana Sepala
LK-12	LG-12005	19 -	1 - Frontline Socialist Party	Muthunayaka Pedige Chathurika Lakmali Ranasinghe
LK-12	LG-12005	19 -	10 - Nawa Lanka Nidahas Pakshaya	Naranapiti Pathirannehelage Sasindu Karunarathna
LK-12	LG-12005	19 -	2 - Sri Lanka Podujana Peramuna	Hettiarachchi Kankanamage Nirosha Ranil Wickramasiri
LK-12	LG-12005	19 -	3 - Samagi Jana Balawegaya	Thennakoon Arachchige Gamini Ravindra Thennakoon
LK-12	LG-12005	19 -	4 - Jathika Jana Balawegaya	Herath Mudiyanselage Anulawathi
LK-12	LG-12005	19 -	5 - Sri Lanka Freedom Party	Warnakulasooriya Menik Chathurani Fernando
LK-12	LG-12005	19 -	6 - United People's Party	Subasingha Arachchilage Danusha Dasanthi Subasingha
LK-12	LG-12005	19 -	7 - United National Party	Wanni Arachchilage Suresh Chamila Kumara Wanniarachchi
LK-12	LG-12005	19 -	8 - United National Alliance	Najimudeen Mohomad Nusni
LK-12	LG-12005	19 -	9 - Freedom Peoples Front	Ilangakoon Arachchilage Weerakkodi
LK-12	LG-12005	2 -	1 - Frontline Socialist Party	Handun Kuttige Nalaka Thushitha Kumara Sumanaweera
LK-12	LG-12005	2 -	10 - Nawa Lanka Nidahas Pakshaya	Hathurusinghe Dewage Chandralatha Hathurusinghe
LK-12	LG-12005	2 -	2 - Sri Lanka Podujana Peramuna	Heeraluge Akash Prabha Jayanayake
LK-12	LG-12005	2 -	3 - Samagi Jana Balawegaya	Gajanayaka Appuhamilage Susantha Disna Kumara Gajanayaka
LK-12	LG-12005	2 -	4 - Jathika Jana Balawegaya	Sube Kankanamalage Sunil
LK-12	LG-12005	2 -	5 - Sri Lanka Freedom Party	Thennakoon Kankanamlage Amith Chamika
LK-12	LG-12005	2 -	6 - United People's Party	Jawaran Pedige Pramod Dilupa Jayalath
LK-12	LG-12005	2 -	7 - United National Party	N.Wasan Weligama Palliya Guruge Nilmini Janaki Nanayakkara
LK-12	LG-12005	2 -	8 - United National Alliance	Mohomad Musarbir Mussik Mohammad
LK-12	LG-12005	2 -	9 - Freedom Peoples Front	Morawakage Dona Dasin Chandrika
LK-12	LG-12005	20 -	1 - Frontline Socialist Party	Mohamed Sadikeen Mohamed Shiham
LK-12	LG-12005	20 -	10 - Nawa Lanka Nidahas Pakshaya	Nei Sherin Dulapandan
LK-12	LG-12005	20 -	2 - Sri Lanka Podujana Peramuna	Warusha Gamage Wasantha Udaya Kumara Jinadasa
LK-12	LG-12005	20 -	3 - Samagi Jana Balawegaya	Mohammad Rasheed Ahmed Faiz
LK-12	LG-12005	20 -	4 - Jathika Jana Balawegaya	Kaluwa Pandithayalage Manjula Shantha Jayakodi
LK-12	LG-12005	20 -	5 - Sri Lanka Freedom Party	Hewa pathirange Nilana Jayalal Hewapathirana
LK-12	LG-12005	20 -	6 - United People's Party	Horanekarage Vijitha Mallika
LK-12	LG-12005	20 -	7 - United National Party	Amarasinghe Ralalage Nilantha Amarasinghe
LK-12	LG-12005	20 -	8 - United National Alliance	Muhammadu Rashade Muhammadu Risvi
LK-12	LG-12005	20 -	9 - Freedom Peoples Front	Ekanayaka Mudiyanselage Rajitha Nayanapriya Ekanayaka
LK-12	LG-12005	21 -	1 - Frontline Socialist Party	Polwaththage Wajira Kanthi Samaraveera
LK-12	LG-12005	21 -	10 - Nawa Lanka Nidahas Pakshaya	Amuhene Gedara Thilak Priyantha Kumara
LK-12	LG-12005	21 -	2 - Sri Lanka Podujana Peramuna	Elagalla Dewage Dumali Shashikla Dayarathna
LK-12	LG-12005	21 -	3 - Samagi Jana Balawegaya	Dhanesha Arunajith Rajapaksha
LK-12	LG-12005	21 -	4 - Jathika Jana Balawegaya	Yagoda Acharige Anura Rathnasiri
LK-12	LG-12005	21 -	5 - Sri Lanka Freedom Party	Pathirannehelage Jagath Kumar Pathirana
LK-12	LG-12005	21 -	6 - United People's Party	Karuna Pedige Himali Thushitha Kumari
LK-12	LG-12005	21 -	7 - United National Party	Edirisinghe Pathirannehelage Piyal Wickramasiri
LK-12	LG-12005	21 -	8 - United National Alliance	Mohamad Risvi Mohamad Rislan
LK-12	LG-12005	21 -	9 - Freedom Peoples Front	Liyanage Nishantha Upul Jayathissa
LK-12	LG-12005	22 -	1 - Frontline Socialist Party	Singappulige Piyasin
LK-12	LG-12005	22 -	10 - Nawa Lanka Nidahas Pakshaya	Ranasinghe Mudiyanselage Preethika Priyangani Rajapaksha
LK-12	LG-12005	22 -	2 - Sri Lanka Podujana Peramuna	Mitipolage Sanath Priyashantha Thilakasiri
LK-12	LG-12005	22 -	3 - Samagi Jana Balawegaya	Gamaralalage Prasanga Jesmin
LK-12	LG-12005	22 -	4 - Jathika Jana Balawegaya	Kurukulasooriyage Sudantha Perera Kurukulasooriya
LK-12	LG-12005	22 -	5 - Sri Lanka Freedom Party	Indika Peiris Senarathna
LK-12	LG-12005	22 -	6 - United People's Party	Wijayalath Pedige Sahan Rasanjana Wijesiri
LK-12	LG-12005	22 -	7 - United National Party	Kalugalage Jayarathna
LK-12	LG-12005	22 -	8 - United National Alliance	Mohamad Rasad Mohomad Shukri
LK-12	LG-12005	22 -	9 - Freedom Peoples Front	Aluthdurage Samansiri
LK-12	LG-12005	23 -	1 - Frontline Socialist Party	Migamu Wellalage Don Roshan Sarath Kumara
LK-12	LG-12005	23 -	10 - Nawa Lanka Nidahas Pakshaya	Mayadunnage Dayanath Nilantha
LK-12	LG-12005	23 -	2 - Sri Lanka Podujana Peramuna	Wijalath Pedige Gamini Wijesingha
LK-12	LG-12005	23 -	3 - Samagi Jana Balawegaya	Guardias Prasad Austin Premalal
LK-12	LG-12005	23 -	4 - Jathika Jana Balawegaya	Ilangakoon Mudiyanselage Shantha Prasanna
LK-12	LG-12005	23 -	5 - Sri Lanka Freedom Party	Karunarathna Pathiranage Saman Kumari Jayathilaka
LK-12	LG-12005	23 -	6 - United People's Party	Eliyadurage Kelum Pushpakumara
LK-12	LG-12005	23 -	7 - United National Party	Dissanayaka Mudiyanselage Virajith Mahendra Diluk
LK-12	LG-12005	23 -	8 - United National Alliance	Paleel Mohamad Painas
LK-12	LG-12005	23 -	9 - Freedom Peoples Front	Manadi Pathirannehelage Sarath Kumara
LK-12	LG-12005	24 -	1 - Frontline Socialist Party	Kodisinghe Arachchige Bhashini Kodisinghe
LK-12	LG-12005	24 -	10 - Nawa Lanka Nidahas Pakshaya	Muthugal Pedige Sameera Dinesh Kumara
LK-12	LG-12005	24 -	2 - Sri Lanka Podujana Peramuna	Serasingha Mudiyanselage Priyantha Lalith Kumara
LK-12	LG-12005	24 -	3 - Samagi Jana Balawegaya	Karuna Pedige Kavindya Sandarenu Kumarasinghe
LK-12	LG-12005	24 -	4 - Jathika Jana Balawegaya	Dasanayaka Pathiranage Nishantha Premasiri Dasanayaka
LK-12	LG-12005	24 -	5 - Sri Lanka Freedom Party	Samarasingha Pathiranalage Siril Somarathna
LK-12	LG-12005	24 -	6 - United People's Party	Balasin Pedige Kamalawathi
LK-12	LG-12005	24 -	7 - United National Party	Weweldeni Pathirennehelage Ajith Thilakarathna
LK-12	LG-12005	24 -	8 - United National Alliance	Mohamad Jayanilaf Nilamdeen Abdulla
LK-12	LG-12005	24 -	9 - Freedom Peoples Front	Ranathunga Arachchilage Manoj Ruwankara Ranathunga
LK-12	LG-12005	25 -	1 - Frontline Socialist Party	Rajapaksha Pathirannahalage Ruwan Pinsith Kumarasinghe
LK-12	LG-12005	25 -	10 - Nawa Lanka Nidahas Pakshaya	Nayana Yurani Dais Abeythunga
LK-12	LG-12005	25 -	2 - Sri Lanka Podujana Peramuna	Pinnawala Arachchilage Channa Kumara
LK-12	LG-12005	25 -	3 - Samagi Jana Balawegaya	Mahacharinaidela Ge Thilakaratne
LK-12	LG-12005	25 -	4 - Jathika Jana Balawegaya	Weerappulige Madhushani Dias
LK-12	LG-12005	25 -	5 - Sri Lanka Freedom Party	Abdullah Mohamad Rahman Ali
LK-12	LG-12005	25 -	6 - United People's Party	Rupasingha Pathiranage Omali Madhushika Jayawickrama
LK-12	LG-12005	25 -	7 - United National Party	Horanekarage Leelananda Jayalath
LK-12	LG-12005	25 -	8 - United National Alliance	Mohamad Usair Aathik
LK-12	LG-12005	25 -	9 - Freedom Peoples Front	Adikari Achchillage Ramani Adhikari
LK-12	LG-12005	26 -	1 - Frontline Socialist Party	Rajapaksha Pathirannehalage Nadun Akalanka Kumarasinghe
LK-12	LG-12005	26 -	10 - Nawa Lanka Nidahas Pakshaya	Seelappu Mudiyanselage Jayathilaka
LK-12	LG-12005	26 -	2 - Sri Lanka Podujana Peramuna	Ranathunga Arachchige Sarath Nandasiri Ranathunga
LK-12	LG-12005	26 -	3 - Samagi Jana Balawegaya	Don Sudath Vijitha Kumara Liyanage
LK-12	LG-12005	26 -	4 - Jathika Jana Balawegaya	Edirisinghe Arachchige Praveen Shilpa
LK-12	LG-12005	26 -	5 - Sri Lanka Freedom Party	Aluth Durayalage Krishanthi Subasingha
LK-12	LG-12005	26 -	6 - United People's Party	Karuna Pathirannehelage Karunadasa
LK-12	LG-12005	26 -	7 - United National Party	Dewapura Dewage Asitha
LK-12	LG-12005	26 -	8 - United National Alliance	Mohommad Kamaldeen Mohamad Sifran
LK-12	LG-12005	26 -	9 - Freedom Peoples Front	Ilangakoon Arachchilage Lakshani Tharushika
LK-12	LG-12005	27 -	1 - Frontline Socialist Party	Herath Pathiranage Gayan Dilruk
LK-12	LG-12005	27 -	10 - Nawa Lanka Nidahas Pakshaya	Kuruppu Appuhamilage Thushara Sampath Kumara
LK-12	LG-12005	27 -	2 - Sri Lanka Podujana Peramuna	Kandalam Kankanamlage Ruwan Deepasiri Kandalama
LK-12	LG-12005	27 -	3 - Samagi Jana Balawegaya	Ransinghe Arachchige Asantha Shanika Jayawardena
