district_id	district_name	lg_id	lg_name	ward_num	ward_name
LK-13	Kalutara	LG-13009	Kalutara PS	7	
LK-13	Kalutara	LG-13009	Kalutara PS	8	
LK-13	Kalutara	LG-13009	Kalutara PS	9	
LK-13	Kalutara	LG-13009	Kalutara PS	10	
LK-13	Kalutara	LG-13009	Kalutara PS	11	
LK-13	Kalutara	LG-13009	Kalutara PS	12	
LK-13	Kalutara	LG-13009	Kalutara PS	13	
LK-13	Kalutara	LG-13009	Kalutara PS	14	
LK-13	Kalutara	LG-13009	Kalutara PS	15	
LK-13	Kalutara	LG-13009	Kalutara PS	16	
LK-13	Kalutara	LG-13009	Kalutara PS	17	
LK-13	Kalutara	LG-13009	Kalutara PS	18	
LK-13	Kalutara	LG-13009	Kalutara PS	19	
LK-13	Kalutara	LG-13010	Kalutara UC	1	
LK-13	Kalutara	LG-13010	Kalutara UC	2	
LK-13	Kalutara	LG-13010	Kalutara UC	3	
LK-13	Kalutara	LG-13010	Kalutara UC	4	
LK-13	Kalutara	LG-13010	Kalutara UC	5	
LK-13	Kalutara	LG-13010	Kalutara UC	6	
LK-13	Kalutara	LG-13010	Kalutara UC	7	
LK-13	Kalutara	LG-13010	Kalutara UC	8	
LK-13	Kalutara	LG-13010	Kalutara UC	9	
LK-13	Kalutara	LG-13010	Kalutara UC	10	
LK-13	Kalutara	LG-13010	Kalutara UC	11	
LK-13	Kalutara	LG-13010	Kalutara UC	12	
LK-13	Kalutara	LG-13010	Kalutara UC	13	
LK-13	Kalutara	LG-13010	Kalutara UC	14	
LK-13	Kalutara	LG-13010	Kalutara UC	15	
LK-13	Kalutara	LG-13010	Kalutara UC	16	
LK-13	Kalutara	LG-13010	Kalutara UC	17	
LK-13	Kalutara	LG-13010	Kalutara UC	18	
LK-13	Kalutara	LG-13010	Kalutara UC	19	
LK-13	Kalutara	LG-13011	Beruwala PS	1	
LK-13	Kalutara	LG-13011	Beruwala PS	2	
LK-13	Kalutara	LG-13011	Beruwala PS	3	
LK-13	Kalutara	LG-13011	Beruwala PS	4	
LK-13	Kalutara	LG-13011	Beruwala PS	5	
LK-13	Kalutara	LG-13011	Beruwala PS	6	
LK-13	Kalutara	LG-13011	Beruwala PS	7	
LK-13	Kalutara	LG-13011	Beruwala PS	8	
LK-13	Kalutara	LG-13011	Beruwala PS	9	
LK-13	Kalutara	LG-13011	Beruwala PS	10	
LK-13	Kalutara	LG-13011	Beruwala PS	11	
LK-13	Kalutara	LG-13011	Beruwala PS	12	
LK-13	Kalutara	LG-13011	Beruwala PS	13	
LK-13	Kalutara	LG-13011	Beruwala PS	14	
LK-13	Kalutara	LG-13011	Beruwala PS	15	
LK-13	Kalutara	LG-13011	Beruwala PS	16	
LK-13	Kalutara	LG-13011	Beruwala PS	17	
LK-13	Kalutara	LG-13011	Beruwala PS	18	
LK-13	Kalutara	LG-13011	Beruwala PS	19	
LK-13	Kalutara	LG-13011	Beruwala PS	20	
LK-13	Kalutara	LG-13011	Beruwala PS	21	
LK-13	Kalutara	LG-13011	Beruwala PS	22	
LK-13	Kalutara	LG-13011	Beruwala PS	23	
LK-13	Kalutara	LG-13012	Beruwala UC	1	
LK-13	Kalutara	LG-13012	Beruwala UC	2	
LK-13	Kalutara	LG-13012	Beruwala UC	3	
LK-13	Kalutara	LG-13012	Beruwala UC	4	
LK-13	Kalutara	LG-13012	Beruwala UC	5	
LK-13	Kalutara	LG-13012	Beruwala UC	6	
LK-13	Kalutara	LG-13012	Beruwala UC	7	
LK-13	Kalutara	LG-13012	Beruwala UC	8	
LK-13	Kalutara	LG-13012	Beruwala UC	9	
LK-13	Kalutara	LG-13013	Dodangoda PS	2	
LK-13	Kalutara	LG-13013	Dodangoda PS	3	
LK-13	Kalutara	LG-13013	Dodangoda PS	4	
LK-13	Kalutara	LG-13013	Dodangoda PS	5	
LK-13	Kalutara	LG-13013	Dodangoda PS	6	
LK-13	Kalutara	LG-13013	Dodangoda PS	7	
LK-13	Kalutara	LG-13013	Dodangoda PS	8	
LK-13	Kalutara	LG-13013	Dodangoda PS	9	
LK-13	Kalutara	LG-13013	Dodangoda PS	10	
LK-13	Kalutara	LG-13013	Dodangoda PS	11	
LK-13	Kalutara	LG-13013	Dodangoda PS	12	
LK-13	Kalutara	LG-13013	Dodangoda PS	13	
LK-13	Kalutara	LG-13014	Matugama PS	1	
LK-13	Kalutara	LG-13014	Matugama PS	2	
LK-13	Kalutara	LG-13014	Matugama PS	3	
LK-13	Kalutara	LG-13014	Matugama PS	4	
LK-13	Kalutara	LG-13014	Matugama PS	5	
LK-13	Kalutara	LG-13014	Matugama PS	6	
LK-13	Kalutara	LG-13014	Matugama PS	7	
LK-13	Kalutara	LG-13014	Matugama PS	8	
LK-13	Kalutara	LG-13014	Matugama PS	9	
LK-13	Kalutara	LG-13014	Matugama PS	10	
LK-13	Kalutara	LG-13014	Matugama PS	11	
LK-13	Kalutara	LG-13014	Matugama PS	12	
LK-13	Kalutara	LG-13014	Matugama PS	13	
LK-13	Kalutara	LG-13014	Matugama PS	14	
LK-13	Kalutara	LG-13014	Matugama PS	15	
LK-13	Kalutara	LG-13014	Matugama PS	16	
LK-13	Kalutara	LG-13014	Matugama PS	17	
LK-13	Kalutara	LG-13014	Matugama PS	18	
LK-13	Kalutara	LG-13014	Matugama PS	19	
LK-13	Kalutara	LG-13015	Agalawatta PS	1	
LK-13	Kalutara	LG-13015	Agalawatta PS	2	
LK-13	Kalutara	LG-13015	Agalawatta PS	3	
LK-13	Kalutara	LG-13015	Agalawatta PS	4	
LK-13	Kalutara	LG-13015	Agalawatta PS	5	
LK-13	Kalutara	LG-13015	Agalawatta PS	6	
LK-13	Kalutara	LG-13015	Agalawatta PS	7	
LK-13	Kalutara	LG-13015	Agalawatta PS	8	
LK-13	Kalutara	LG-13015	Agalawatta PS	9	
LK-13	Kalutara	LG-13015	Agalawatta PS	10	
LK-13	Kalutara	LG-13015	Agalawatta PS	11	
LK-13	Kalutara	LG-13015	Agalawatta PS	12	
LK-13	Kalutara	LG-13016	Palindanuwara PS	1	
LK-13	Kalutara	LG-13016	Palindanuwara PS	2	
LK-13	Kalutara	LG-13016	Palindanuwara PS	3	
LK-13	Kalutara	LG-13016	Palindanuwara PS	4	
LK-13	Kalutara	LG-13016	Palindanuwara PS	5	
LK-13	Kalutara	LG-13016	Palindanuwara PS	6	
LK-13	Kalutara	LG-13016	Palindanuwara PS	7	
LK-13	Kalutara	LG-13016	Palindanuwara PS	8	
LK-13	Kalutara	LG-13016	Palindanuwara PS	9	
LK-13	Kalutara	LG-13016	Palindanuwara PS	10	
LK-13	Kalutara	LG-13016	Palindanuwara PS	11	
LK-13	Kalutara	LG-13016	Palindanuwara PS	12	
LK-13	Kalutara	LG-13016	Palindanuwara PS	13	
LK-13	Kalutara	LG-13017	Walallawita PS	1	
LK-13	Kalutara	LG-13017	Walallawita PS	2	
LK-13	Kalutara	LG-13017	Walallawita PS	3	
LK-13	Kalutara	LG-13017	Walallawita PS	4	
LK-13	Kalutara	LG-13017	Walallawita PS	5	
LK-13	Kalutara	LG-13017	Walallawita PS	6	
LK-13	Kalutara	LG-13017	Walallawita PS	7	
LK-13	Kalutara	LG-13017	Walallawita PS	8	
LK-13	Kalutara	LG-13017	Walallawita PS	9	
LK-13	Kalutara	LG-13017	Walallawita PS	10	
LK-13	Kalutara	LG-13017	Walallawita PS	11	
LK-13	Kalutara	LG-13017	Walallawita PS	12	
LK-13	Kalutara	LG-13017	Walallawita PS	13	
LK-13	Kalutara	LG-13017	Walallawita PS	14	
LK-31	Galle	LG-31011	Ambalangoda MC	1	
LK-31	Galle	LG-31011	Ambalangoda MC	2	
LK-31	Galle	LG-31011	Ambalangoda MC	3	
LK-31	Galle	LG-31011	Ambalangoda MC	4	
LK-31	Galle	LG-31011	Ambalangoda MC	5	
LK-31	Galle	LG-31011	Ambalangoda MC	6	
LK-31	Galle	LG-31011	Ambalangoda MC	7	
LK-31	Galle	LG-31011	Ambalangoda MC	8	
LK-31	Galle	LG-31011	Ambalangoda MC	9	
LK-31	Galle	LG-31011	Ambalangoda MC	10	
LK-31	Galle	LG-31011	Ambalangoda MC	11	
LK-31	Galle	LG-31011	Ambalangoda MC	12	
LK-31	Galle	LG-31012	Ambalangoda PS	1	
LK-31	Galle	LG-31012	Ambalangoda PS	2	
LK-31	Galle	LG-31012	Ambalangoda PS	3	
LK-31	Galle	LG-31012	Ambalangoda PS	4	
LK-31	Galle	LG-31012	Ambalangoda PS	5	
LK-31	Galle	LG-31012	Ambalangoda PS	6	
LK-31	Galle	LG-31012	Ambalangoda PS	7	
LK-31	Galle	LG-31012	Ambalangoda PS	10	
LK-31	Galle	LG-31012	Ambalangoda PS	11	
LK-31	Galle	LG-31012	Ambalangoda PS	12	
LK-31	Galle	LG-31014	Hikkaduwa UC	1	
LK-31	Galle	LG-31014	Hikkaduwa UC	2	
LK-31	Galle	LG-31014	Hikkaduwa UC	3	
LK-31	Galle	LG-31014	Hikkaduwa UC	4	
LK-31	Galle	LG-31014	Hikkaduwa UC	5	
LK-31	Galle	LG-31014	Hikkaduwa UC	6	
LK-31	Galle	LG-31014	Hikkaduwa UC	7	
LK-31	Galle	LG-31014	Hikkaduwa UC	8	
LK-31	Galle	LG-31014	Hikkaduwa UC	9	
LK-31	Galle	LG-31014	Hikkaduwa UC	10	
LK-31	Galle	LG-31016	Galle MC	8	
LK-31	Galle	LG-31016	Galle MC	12	
LK-31	Galle	LG-31016	Galle MC	13	
LK-31	Galle	LG-31018	Yakkalamulla PS	12	
LK-32	Matara	LG-32005	Athuraliya PS	2	
LK-32	Matara	LG-32005	Athuraliya PS	3	
LK-32	Matara	LG-32005	Athuraliya PS	4	
LK-32	Matara	LG-32005	Athuraliya PS	5	
LK-32	Matara	LG-32005	Athuraliya PS	6	
LK-32	Matara	LG-32005	Athuraliya PS	7	
LK-32	Matara	LG-32005	Athuraliya PS	8	
LK-32	Matara	LG-32005	Athuraliya PS	9	
LK-32	Matara	LG-32005	Athuraliya PS	10	
LK-32	Matara	LG-32006	Akuressa PS	2	
LK-32	Matara	LG-32006	Akuressa PS	3	
LK-32	Matara	LG-32006	Akuressa PS	4	
LK-32	Matara	LG-32006	Akuressa PS	5	
LK-32	Matara	LG-32006	Akuressa PS	6	
LK-32	Matara	LG-32006	Akuressa PS	7	
LK-32	Matara	LG-32006	Akuressa PS	8	
LK-32	Matara	LG-32006	Akuressa PS	9	
LK-32	Matara	LG-32006	Akuressa PS	10	
LK-32	Matara	LG-32006	Akuressa PS	11	
LK-32	Matara	LG-32006	Akuressa PS	12	
LK-32	Matara	LG-32006	Akuressa PS	13	
LK-32	Matara	LG-32006	Akuressa PS	14	
LK-61	Kurunegala	LG-61001	Giribawa PS	1	
LK-61	Kurunegala	LG-61001	Giribawa PS	2	
LK-61	Kurunegala	LG-61001	Giribawa PS	3	
LK-61	Kurunegala	LG-61001	Giribawa PS	4	
LK-61	Kurunegala	LG-61001	Giribawa PS	5	
LK-61	Kurunegala	LG-61001	Giribawa PS	6	
LK-61	Kurunegala	LG-61001	Giribawa PS	7	
LK-61	Kurunegala	LG-61001	Giribawa PS	8	
LK-61	Kurunegala	LG-61001	Giribawa PS	9	
LK-61	Kurunegala	LG-61001	Giribawa PS	10	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	1	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	2	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	3	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	4	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	5	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	6	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	7	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	8	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	9	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	10	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	11	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	12	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	13	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	14	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	15	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	16	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	17	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	18	
LK-61	Kurunegala	LG-61002	Galgamuwa PS	19	
LK-61	Kurunegala	LG-61003	Maho PS	1	
LK-61	Kurunegala	LG-61003	Maho PS	2	
LK-61	Kurunegala	LG-61003	Maho PS	3	
LK-61	Kurunegala	LG-61003	Maho PS	4	
LK-61	Kurunegala	LG-61003	Maho PS	5	
LK-61	Kurunegala	LG-61003	Maho PS	6	
LK-61	Kurunegala	LG-61003	Maho PS	7	
LK-61	Kurunegala	LG-61003	Maho PS	8	
LK-61	Kurunegala	LG-61003	Maho PS	9	
LK-61	Kurunegala	LG-61003	Maho PS	10	
LK-61	Kurunegala	LG-61003	Maho PS	11	
LK-61	Kurunegala	LG-61003	Maho PS	12	
LK-61	Kurunegala	LG-61003	Maho PS	13	
LK-61	Kurunegala	LG-61003	Maho PS	14	
LK-61	Kurunegala	LG-61003	Maho PS	15	
LK-61	Kurunegala	LG-61003	Maho PS	16	
LK-61	Kurunegala	LG-61003	Maho PS	17	
LK-61	Kurunegala	LG-61003	Maho PS	18	
LK-61	Kurunegala	LG-61003	Maho PS	19	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	1	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	2	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	3	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	4	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	5	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	6	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	7	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	8	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	9	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	10	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	11	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	12	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	13	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	14	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	15	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	16	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	17	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	18	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	19	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	20	
LK-61	Kurunegala	LG-61004	Nikaweratiya PS	21	
LK-61	Kurunegala	LG-61005	Polpithigama PS	1	
LK-61	Kurunegala	LG-61005	Polpithigama PS	2	
LK-61	Kurunegala	LG-61005	Polpithigama PS	3	
LK-61	Kurunegala	LG-61005	Polpithigama PS	4	
LK-61	Kurunegala	LG-61005	Polpithigama PS	5	
LK-61	Kurunegala	LG-61005	Polpithigama PS	6	
LK-61	Kurunegala	LG-61005	Polpithigama PS	7	
LK-61	Kurunegala	LG-61005	Polpithigama PS	8	
LK-61	Kurunegala	LG-61005	Polpithigama PS	9	
LK-61	Kurunegala	LG-61005	Polpithigama PS	10	
LK-61	Kurunegala	LG-61005	Polpithigama PS	11	
LK-61	Kurunegala	LG-61005	Polpithigama PS	12	
LK-61	Kurunegala	LG-61005	Polpithigama PS	13	
LK-61	Kurunegala	LG-61005	Polpithigama PS	14	
LK-61	Kurunegala	LG-61005	Polpithigama PS	15	
LK-61	Kurunegala	LG-61005	Polpithigama PS	16	
LK-61	Kurunegala	LG-61005	Polpithigama PS	17	
LK-61	Kurunegala	LG-61005	Polpithigama PS	18	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	1	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	2	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	3	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	4	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	5	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	6	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	7	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	8	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	9	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	10	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	11	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	12	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	13	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	14	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	15	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	16	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	17	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	18	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	19	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	20	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	21	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	22	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	23	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	24	
LK-61	Kurunegala	LG-61006	Ibbagamuwa PS	25	
LK-61	Kurunegala	LG-61007	Wariyapola PS	1	
LK-61	Kurunegala	LG-61007	Wariyapola PS	2	
LK-61	Kurunegala	LG-61007	Wariyapola PS	3	
LK-61	Kurunegala	LG-61007	Wariyapola PS	4	
LK-61	Kurunegala	LG-61007	Wariyapola PS	5	
LK-61	Kurunegala	LG-61007	Wariyapola PS	6	
LK-61	Kurunegala	LG-61007	Wariyapola PS	7	
LK-61	Kurunegala	LG-61007	Wariyapola PS	8	
LK-61	Kurunegala	LG-61007	Wariyapola PS	9	
LK-61	Kurunegala	LG-61007	Wariyapola PS	10	
LK-61	Kurunegala	LG-61007	Wariyapola PS	11	
LK-61	Kurunegala	LG-61007	Wariyapola PS	12	
LK-61	Kurunegala	LG-61007	Wariyapola PS	13	
LK-61	Kurunegala	LG-61007	Wariyapola PS	14	
LK-61	Kurunegala	LG-61007	Wariyapola PS	15	
LK-61	Kurunegala	LG-61007	Wariyapola PS	16	
LK-61	Kurunegala	LG-61007	Wariyapola PS	17	
LK-61	Kurunegala	LG-61007	Wariyapola PS	18	
LK-61	Kurunegala	LG-61007	Wariyapola PS	19	
LK-61	Kurunegala	LG-61007	Wariyapola PS	20	
LK-61	Kurunegala	LG-61007	Wariyapola PS	21	
LK-61	Kurunegala	LG-61007	Wariyapola PS	22	
LK-61	Kurunegala	LG-61007	Wariyapola PS	23	
LK-61	Kurunegala	LG-61008	Kobeigane PS	1	
LK-61	Kurunegala	LG-61008	Kobeigane PS	2	
LK-61	Kurunegala	LG-61008	Kobeigane PS	3	
LK-61	Kurunegala	LG-61008	Kobeigane PS	4	
LK-61	Kurunegala	LG-61008	Kobeigane PS	5	
LK-61	Kurunegala	LG-61008	Kobeigane PS	6	
LK-61	Kurunegala	LG-61008	Kobeigane PS	7	
LK-61	Kurunegala	LG-61008	Kobeigane PS	8	
LK-61	Kurunegala	LG-61008	Kobeigane PS	9	
LK-61	Kurunegala	LG-61008	Kobeigane PS	10	
LK-61	Kurunegala	LG-61009	Bingiriya PS	1	
LK-61	Kurunegala	LG-61009	Bingiriya PS	2	
LK-61	Kurunegala	LG-61009	Bingiriya PS	3	
LK-61	Kurunegala	LG-61009	Bingiriya PS	4	
LK-61	Kurunegala	LG-61009	Bingiriya PS	5	
LK-61	Kurunegala	LG-61009	Bingiriya PS	6	
LK-61	Kurunegala	LG-61009	Bingiriya PS	7	
LK-61	Kurunegala	LG-61009	Bingiriya PS	8	
LK-61	Kurunegala	LG-61009	Bingiriya PS	9	
LK-61	Kurunegala	LG-61009	Bingiriya PS	10	
LK-61	Kurunegala	LG-61009	Bingiriya PS	11	
LK-61	Kurunegala	LG-61009	Bingiriya PS	12	
LK-61	Kurunegala	LG-61009	Bingiriya PS	13	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	1	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	2	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	3	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	4	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	5	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	6	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	7	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	8	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	9	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	10	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	11	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	12	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	13	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	14	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	15	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	16	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	17	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	18	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	19	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	20	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	21	
LK-61	Kurunegala	LG-61010	Paduwasnuwara PS	22	
LK-61	Kurunegala	LG-61011	Kurunegala PS	1	
LK-61	Kurunegala	LG-61011	Kurunegala PS	2	
LK-61	Kurunegala	LG-61011	Kurunegala PS	3	
LK-61	Kurunegala	LG-61011	Kurunegala PS	4	
LK-61	Kurunegala	LG-61011	Kurunegala PS	5	
LK-61	Kurunegala	LG-61011	Kurunegala PS	6	
LK-61	Kurunegala	LG-61011	Kurunegala PS	7	
LK-61	Kurunegala	LG-61011	Kurunegala PS	8	
LK-61	Kurunegala	LG-61011	Kurunegala PS	9	
LK-61	Kurunegala	LG-61011	Kurunegala PS	10	
LK-61	Kurunegala	LG-61011	Kurunegala PS	11	
LK-61	Kurunegala	LG-61011	Kurunegala PS	12	
LK-61	Kurunegala	LG-61011	Kurunegala PS	13	
LK-61	Kurunegala	LG-61011	Kurunegala PS	14	
LK-61	Kurunegala	LG-61011	Kurunegala PS	15	
LK-61	Kurunegala	LG-61011	Kurunegala PS	16	
LK-61	Kurunegala	LG-61011	Kurunegala PS	17	
LK-61	Kurunegala	LG-61011	Kurunegala PS	18	
LK-61	Kurunegala	LG-61011	Kurunegala PS	19	
LK-61	Kurunegala	LG-61011	Kurunegala PS	20	
LK-61	Kurunegala	LG-61011	Kurunegala PS	21	
LK-61	Kurunegala	LG-61011	Kurunegala PS	22	
LK-61	Kurunegala	LG-61011	Kurunegala PS	23	
LK-61	Kurunegala	LG-61011	Kurunegala PS	24	
LK-61	Kurunegala	LG-61011	Kurunegala PS	25	
LK-61	Kurunegala	LG-61012	Kurunegala MC	1	
LK-61	Kurunegala	LG-61012	Kurunegala MC	2	
LK-61	Kurunegala	LG-61012	Kurunegala MC	3	
LK-61	Kurunegala	LG-61012	Kurunegala MC	4	
LK-61	Kurunegala	LG-61012	Kurunegala MC	5	
LK-61	Kurunegala	LG-61012	Kurunegala MC	6	
LK-61	Kurunegala	LG-61012	Kurunegala MC	7	
LK-61	Kurunegala	LG-61012	Kurunegala MC	8	
LK-61	Kurunegala	LG-61012	Kurunegala MC	9	
LK-61	Kurunegala	LG-61012	Kurunegala MC	10	
LK-61	Kurunegala	LG-61012	Kurunegala MC	11	
LK-61	Kurunegala	LG-61012	Kurunegala MC	12	
LK-61	Kurunegala	LG-61012	Kurunegala MC	13	
LK-61	Kurunegala	LG-61013	Mawathagama PS	1	
LK-61	Kurunegala	LG-61013	Mawathagama PS	2	
LK-61	Kurunegala	LG-61013	Mawathagama PS	3	
LK-61	Kurunegala	LG-61013	Mawathagama PS	4	
LK-61	Kurunegala	LG-61013	Mawathagama PS	5	
LK-61	Kurunegala	LG-61013	Mawathagama PS	6	
LK-61	Kurunegala	LG-61013	Mawathagama PS	7	
LK-61	Kurunegala	LG-61013	Mawathagama PS	8	
LK-61	Kurunegala	LG-61013	Mawathagama PS	9	
LK-61	Kurunegala	LG-61013	Mawathagama PS	10	
LK-61	Kurunegala	LG-61013	Mawathagama PS	11	
LK-61	Kurunegala	LG-61013	Mawathagama PS	12	
LK-61	Kurunegala	LG-61013	Mawathagama PS	13	
LK-61	Kurunegala	LG-61013	Mawathagama PS	14	
LK-61	Kurunegala	LG-61013	Mawathagama PS	15	
LK-61	Kurunegala	LG-61013	Mawathagama PS	16	
LK-61	Kurunegala	LG-61014	Rideegama PS	1	
LK-61	Kurunegala	LG-61014	Rideegama PS	2	
LK-61	Kurunegala	LG-61014	Rideegama PS	3	
LK-61	Kurunegala	LG-61014	Rideegama PS	4	
LK-61	Kurunegala	LG-61014	Rideegama PS	5	
LK-61	Kurunegala	LG-61014	Rideegama PS	6	
LK-61	Kurunegala	LG-61014	Rideegama PS	7	
LK-61	Kurunegala	LG-61014	Rideegama PS	8	
LK-61	Kurunegala	LG-61014	Rideegama PS	9	
LK-61	Kurunegala	LG-61014	Rideegama PS	10	
LK-61	Kurunegala	LG-61014	Rideegama PS	11	
LK-61	Kurunegala	LG-61014	Rideegama PS	12	
LK-61	Kurunegala	LG-61014	Rideegama PS	13	
LK-61	Kurunegala	LG-61014	Rideegama PS	14	
LK-61	Kurunegala	LG-61014	Rideegama PS	15	
LK-61	Kurunegala	LG-61014	Rideegama PS	16	
LK-61	Kurunegala	LG-61014	Rideegama PS	17	
LK-61	Kurunegala	LG-61014	Rideegama PS	18	
LK-61	Kurunegala	LG-61014	Rideegama PS	19	
LK-61	Kurunegala	LG-61014	Rideegama PS	20	
LK-61	Kurunegala	LG-61014	Rideegama PS	21	
LK-61	Kurunegala	LG-61014	Rideegama PS	22	
LK-61	Kurunegala	LG-61015	Polgahawela PS	1	
LK-61	Kurunegala	LG-61015	Polgahawela PS	2	
LK-61	Kurunegala	LG-61015	Polgahawela PS	3	
LK-61	Kurunegala	LG-61015	Polgahawela PS	4	
LK-61	Kurunegala	LG-61015	Polgahawela PS	5	
LK-61	Kurunegala	LG-61015	Polgahawela PS	6	
LK-61	Kurunegala	LG-61015	Polgahawela PS	7	
LK-61	Kurunegala	LG-61015	Polgahawela PS	8	
LK-61	Kurunegala	LG-61015	Polgahawela PS	9	
LK-61	Kurunegala	LG-61015	Polgahawela PS	10	
LK-61	Kurunegala	LG-61015	Polgahawela PS	11	
LK-61	Kurunegala	LG-61015	Polgahawela PS	12	
LK-61	Kurunegala	LG-61015	Polgahawela PS	13	
LK-61	Kurunegala	LG-61015	Polgahawela PS	14	
LK-61	Kurunegala	LG-61015	Polgahawela PS	15	
LK-61	Kurunegala	LG-61015	Polgahawela PS	16	
LK-61	Kurunegala	LG-61015	Polgahawela PS	17	
LK-61	Kurunegala	LG-61015	Polgahawela PS	18	
LK-61	Kurunegala	LG-61015	Polgahawela PS	19	
LK-61	Kurunegala	LG-61015	Polgahawela PS	20	
LK-61	Kurunegala	LG-61015	Polgahawela PS	21	
LK-61	Kurunegala	LG-61015	Polgahawela PS	22	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	1	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	2	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	3	
LK-61	Kurunegala	LG-61016	Kuliyapitiya PS	4	
