lg_id	lg_name	n_members	ward_name	ward_num
LG-41005	Valikamam North PS	1	Kollan Kallady	10
LG-41005	Valikamam North PS	1	Thellippalai South  West	11
LG-41005	Valikamam North PS	1	Kumbalavelai	12
LG-41005	Valikamam North PS	1	Thellippalai West	13
LG-41005	Valikamam North PS	1	Waruththalaivilan	14
LG-41005	Valikamam North PS	1	Vasavilan	15
LG-41005	Valikamam North PS	1	Kurumbacitti Kattuvan	16
LG-41005	Valikamam North PS	1	Tellippalai	17
LG-41005	Valikamam North PS	1	Alawetti East	18
LG-41005	Valikamam North PS	1	Alawetti South West	19
LG-41005	Valikamam North PS	1	Mallakam	20
LG-41005	Valikamam North PS	1	Mallakam South	21
LG-41004	Valikamam South-West PS	1	Madagal	1
LG-41004	Valikamam South-West PS	1	Elavalai	2
LG-41004	Valikamam South-West PS	1	Periyavilan	3
LG-41004	Valikamam South-West PS	1	Pandatharippu	4
LG-41004	Valikamam South-West PS	1	Sillalai	5
LG-41004	Valikamam South-West PS	1	Wadaliyadeppu	6
LG-41004	Valikamam South-West PS	1	Piranpattrai	7
LG-41004	Valikamam South-West PS	1	Makiyapitti Sandil	8
LG-41004	Valikamam South-West PS	1	Sandilipay South West	9
LG-41004	Valikamam South-West PS	1	Manipay North West	10
LG-41004	Valikamam South-West PS	1	Nawaly North	11
LG-41004	Valikamam South-West PS	1	Manipay South East	12
LG-41004	Valikamam South-West PS	1	Sudumalai	13
LG-41004	Valikamam South-West PS	1	Nawaly South East	14
LG-41004	Valikamam South-West PS	1	Savatkadu	15
LG-41004	Valikamam South-West PS	1	Uyarappulam	16
LG-41004	Valikamam South-West PS	1	Anaikkotte	17
LG-41006	Valikamam South PS	1	Erlalai North East	1
LG-41006	Valikamam South PS	1	Erlalai West	2
LG-41006	Valikamam South PS	1	Erlalai Central	3
LG-41006	Valikamam South PS	1	Kuppilan	4
LG-41006	Valikamam South PS	1	Punnalaikattuwan	5
LG-41006	Valikamam South PS	1	Erlalai South	6
LG-41006	Valikamam South PS	1	Chunnakam East	7
LG-41006	Valikamam South PS	1	Chunnakam West	8
LG-41006	Valikamam South PS	1	Kandarodai	9
LG-41006	Valikamam South PS	1	Sanguveli	10
LG-41006	Valikamam South PS	1	Uduvil North	11
LG-41006	Valikamam South PS	1	Chunnakam South	12
LG-41006	Valikamam South PS	1	Inuvil East	13
LG-41006	Valikamam South PS	1	Uduvil South	14
LG-41006	Valikamam South PS	1	Uduvil South East	15
LG-41006	Valikamam South PS	1	Inuvil West	16
LG-41006	Valikamam South PS	1	Thavadi North	17
LG-41006	Valikamam South PS	1	Thavadi South	18
LG-41007	Valikamam East PS	1	Walalai	1
LG-41007	Valikamam East PS	1	Paththameni	2
LG-41007	Valikamam East PS	1	Achchuvely West	3
LG-41007	Valikamam East PS	1	Achchuvely South	4
LG-41007	Valikamam East PS	1	Avarangall	5
LG-41007	Valikamam East PS	1	Wadarawattai	6
LG-41007	Valikamam East PS	1	Puttur East	7
LG-41007	Valikamam East PS	1	Puttur West	8
LG-41007	Valikamam East PS	1	Sirupiddi	9
LG-41007	Valikamam East PS	1	Achchuveli	10
LG-41007	Valikamam East PS	1	Urelu	11
LG-41007	Valikamam East PS	1	Urumpirai North	12
LG-41007	Valikamam East PS	1	Urumpirai East	13
LG-41007	Valikamam East PS	1	Neerweli	14
LG-41007	Valikamam East PS	1	Neerweli North	15
LG-41007	Valikamam East PS	1	Kopay North	16
LG-41007	Valikamam East PS	1	Urumpirai South	17
LG-41007	Valikamam East PS	1	Urumpirai West	18
LG-41007	Valikamam East PS	1	Kopay Central	19
LG-41007	Valikamam East PS	1	Kopay South	20
LG-41007	Valikamam East PS	1	Kalviyang Kadu	21
LG-41007	Valikamam East PS	1	Irupalai	22
LG-41008	Vadamaradchy South-West PS	1	Kambarmalai	1
LG-41008	Vadamaradchy South-West PS	1	Walvetti	2
LG-41008	Vadamaradchy South-West PS	1	Samarabahu	3
LG-41008	Vadamaradchy South-West PS	1	Navindil	4
LG-41008	Vadamaradchy South-West PS	1	Vadiri	5
LG-41008	Vadamaradchy South-West PS	1	Alwai	6
LG-41008	Vadamaradchy South-West PS	1	Aththai	7
LG-41008	Vadamaradchy South-West PS	1	Nelliyady Town	8
LG-41008	Vadamaradchy South-West PS	1	Imayanan	9
LG-41008	Vadamaradchy South-West PS	1	Imayanan West	10
LG-41008	Vadamaradchy South-West PS	1	Uduppidi	11
LG-41008	Vadamaradchy South-West PS	1	Kalluwan Mandan	12
LG-41008	Vadamaradchy South-West PS	1	Karanawai	13
LG-41008	Vadamaradchy South-West PS	1	Uchchil Kappudu	14
LG-41008	Vadamaradchy South-West PS	1	Karawetti North & West	15
LG-41008	Vadamaradchy South-West PS	1	Karawetti	16
LG-41008	Vadamaradchy South-West PS	1	Thunnalai	17
LG-41008	Vadamaradchy South-West PS	1	Kattaiveli	18
LG-41008	Vadamaradchy South-West PS	1	Thunnalai South & East	19
LG-41010	Point Pedro PS	1	Kerudavil	1
LG-41010	Point Pedro PS	1	Polikandi	2
LG-41010	Point Pedro PS	1	Alwai North West	3
LG-41010	Point Pedro PS	1	Viyaparimulai	4
LG-41010	Point Pedro PS	1	Puloli West	5
LG-41010	Point Pedro PS	1	Puloli East	6
LG-41010	Point Pedro PS	1	Vallipuram Kovil	7
LG-41010	Point Pedro PS	1	Kudaththanai	8
LG-41010	Point Pedro PS	1	NagarKovil	9
LG-41010	Point Pedro PS	1	Marudankeni	10
LG-41010	Point Pedro PS	1	Uduththurai	11
LG-41010	Point Pedro PS	1	Mulliyan	12
LG-41012	Chavakachcheri PS	1	Warani	1
LG-41012	Chavakachcheri PS	1	Nawatkadu Karambai	2
LG-41012	Chavakachcheri PS	1	Manthuwil	3
LG-41012	Chavakachcheri PS	1	Sarasalai	4
LG-41012	Chavakachcheri PS	1	Madduwil North	5
LG-41012	Chavakachcheri PS	1	Madduvil Chandirapuram	6
LG-41012	Chavakachcheri PS	1	Kaithadi North	7
LG-41012	Chavakachcheri PS	1	Kaithadi South	8
LG-41012	Chavakachcheri PS	1	Madduvil Nunavil	9
LG-41012	Chavakachcheri PS	1	Meesalai Ramavil	10
LG-41012	Chavakachcheri PS	1	Kodikamam Metro	11
LG-41012	Chavakachcheri PS	1	Usan Mirusuvil	12
LG-41012	Chavakachcheri PS	1	Karambaham Elumadduval	13
LG-41012	Chavakachcheri PS	1	Vidaththalpalai  Palavi	14
LG-41012	Chavakachcheri PS	1	Kachchai Allarai	15
LG-41012	Chavakachcheri PS	1	Thanankalappu  Marawanpulo	16
LG-41012	Chavakachcheri PS	1	Nawatkuli	17
LG-41014	Nallur PS	1	Karaikal	1
LG-41014	Nallur PS	1	Kondawil North	2
LG-41014	Nallur PS	1	Kondawil East	3
LG-41014	Nallur PS	1	Kokuwil West	4
LG-41014	Nallur PS	1	Keniyadi	5
LG-41014	Nallur PS	1	Kokuwil Central	6
LG-41014	Nallur PS	1	Kokuwil East	7
LG-41014	Nallur PS	1	Thirunelweli Central	8
LG-41014	Nallur PS	1	Thirunelweli	9
LG-41014	Nallur PS	1	Kalwiyankadu South	10
LG-41014	Nallur PS	1	Ariyalai East	11
LG-41014	Nallur PS	1	Maniyam Thoattam	12
LG-42002	Mannar UC	2	Eluththur	1
LG-42002	Mannar UC	1	Chawatkattu	2
LG-42002	Mannar UC	1	Southbar	3
LG-42002	Mannar UC	1	Panankattikottu	4
LG-42002	Mannar UC	1	Fort	5
LG-42002	Mannar UC	2	Uppukulam	6
LG-42002	Mannar UC	1	Pallimunai	7
LG-42001	Mannar PS	1	Thalaimannar	1
LG-42001	Mannar PS	1	Thalaimannar Pier East	2
LG-42001	Mannar PS	1	Thullukudiyiruppu	3
LG-42001	Mannar PS	1	Pesalei	4
LG-42001	Mannar PS	1	Pesalai South	5
LG-42001	Mannar PS	1	Sirithoppu	6
LG-42001	Mannar PS	1	Pudukudiyiruppu	7
LG-42001	Mannar PS	1	Erukkulampitti	8
LG-42001	Mannar PS	1	Thalwupadu	9
LG-42001	Mannar PS	1	Tharapuram	10
LG-42001	Mannar PS	2	Uyilankulam	11
LG-42004	Nanattan PS	1	Wankalai North	1
LG-42004	Nanattan PS	1	Wankalai	2
LG-42004	Nanattan PS	1	Nanattan	3
LG-42004	Nanattan PS	2	Valkaipettankandal	4
LG-42004	Nanattan PS	2	Ilahadippitti	5
LG-42004	Nanattan PS	1	Murunkan	6
LG-42004	Nanattan PS	1	Katkidanthakulam	7
LG-42004	Nanattan PS	1	Oluwarayan Kattaiadampan	8
LG-42005	Musali PS	1	Arippu East	1
LG-42005	Musali PS	1	Arippu West	2
LG-42005	Musali PS	1	Pandaraweli	3
LG-42005	Musali PS	1	Puduweli	4
LG-42005	Musali PS	1	Silawaththurai	5
LG-42005	Musali PS	1	Ahathimurippu-Kulankulam	6
LG-42005	Musali PS	1	Potkeni	7
LG-42005	Musali PS	1	Maradamadu Veppankulam	8
LG-42005	Musali PS	1	Kondachchi	9
LG-42005	Musali PS	1	Palaikkuli	10
LG-42003	Manthai West PS	1	Vellankulam	1
LG-42003	Manthai West PS	1	Iluppaikkadawai	2
LG-42003	Manthai West PS	1	Periyamadu	3
LG-42003	Manthai West PS	2	Vidaththalthivu	4
LG-42003	Manthai West PS	1	Nedunkandai	5
LG-42003	Manthai West PS	1	Alkanddiveli	6
LG-42003	Manthai West PS	1	Adampan	7
LG-42003	Manthai West PS	2	Wattakandal	8
LG-42003	Manthai West PS	1	Madu	9
LG-42003	Manthai West PS	1	Iranaiiluppaikulam	10
LG-42003	Manthai West PS	1	Kakayankulam	11
LG-43004	Vavuniya UC	1	Thandikulam	1
LG-43004	Vavuniya UC	2	Pattanichchipuliyankulam	2
LG-43004	Vavuniya UC	1	Pandarikulam	3
LG-43004	Vavuniya UC	1	Vairavapuliyankulam	4
LG-43004	Vavuniya UC	1	Kudiyiruppu	5
LG-43004	Vavuniya UC	1	Bazaar Street	6
LG-43004	Vavuniya UC	2	Moonrumurippu	7
LG-43004	Vavuniya UC	1	Rambaikulam	8
LG-43004	Vavuniya UC	1	Sinnapudukulam	9
LG-43004	Vavuniya UC	1	Kovilkulam	10
LG-43001	Vavuniya North PS	1	Kanagarayankulam North Mannakulam	1
LG-43001	Vavuniya North PS	1	Kanagarayankulam South	2
LG-43001	Vavuniya North PS	1	Sinnaadampan Nainamaduwa	3
LG-43001	Vavuniya North PS	1	Kulavisuddan Marailluppei	4
LG-43001	Vavuniya North PS	1	Nedunkerny	5
LG-43001	Vavuniya North PS	1	Olumadu Mamadu	6
LG-43001	Vavuniya North PS	1	Puliyankulam North and South	7
LG-43001	Vavuniya North PS	1	Paranthan Anandar Puliyankulam	8
LG-43001	Vavuniya North PS	1	Unchalkatti Maruthodei	9
LG-43001	Vavuniya North PS	1	Paddikudiyiruppu Katkulam	10
LG-43001	Vavuniya North PS	1	Gajabapura Monarawewa	11
LG-43001	Vavuniya North PS	1	Kalyanapura village	12
LG-43001	Vavuniya North PS	1	Athawetunuwewa	13
LG-43001	Vavuniya North PS	1	Sampath Nuwara	14
LG-43005	Vengalacheddikulam PS	1	Periyathampanai-Piramanalkulam	1
LG-43005	Vengalacheddikulam PS	2	Andiyapuliyankulam	2
LG-43005	Vengalacheddikulam PS	1	Kurukkalpudukkulam-Kandasamy Nagar	3
LG-43005	Vengalacheddikulam PS	1	Pavatkulam	4
LG-43005	Vengalacheddikulam PS	1	Suduvendapulavu	5
LG-43005	Vengalacheddikulam PS	1	Periyapuliyankulam	6
LG-43005	Vengalacheddikulam PS	1	Mugaththankulam-Settikulam	7
LG-43005	Vengalacheddikulam PS	1	Mudaliyarkulam-Kristavakulam	8
LG-43005	Vengalacheddikulam PS	1	Neriyakulam	9
LG-43005	Vengalacheddikulam PS	1	Sinnasippikulam	10
LG-43003	Vavuniya South (Tamil) PS	1	Maradamadu	1
LG-43003	Vavuniya South (Tamil) PS	1	Semamadu	2
LG-43003	Vavuniya South (Tamil) PS	1	Ichchankulam	3
LG-43003	Vavuniya South (Tamil) PS	1	Sasthrikulamkulam	4
LG-43003	Vavuniya South (Tamil) PS	1	Poowarasankulam	5
LG-43003	Vavuniya South (Tamil) PS	2	Salambeikulam	6
LG-43003	Vavuniya South (Tamil) PS	1	Pampaimadu	7
LG-43003	Vavuniya South (Tamil) PS	1	Marakkaranpalai	8
LG-43003	Vavuniya South (Tamil) PS	1	Maharambeikulam	9
LG-43003	Vavuniya South (Tamil) PS	2	Nelukkulam	10
LG-43003	Vavuniya South (Tamil) PS	2	Kandapuram	11
LG-43003	Vavuniya South (Tamil) PS	1	Samankulam	12
LG-43003	Vavuniya South (Tamil) PS	1	Asikulam	13
LG-43002	Vavuniya South (Sinhala) PS	2	Mamaduwa	1
LG-43002	Vavuniya South (Sinhala) PS	1	Nedunkulama	2
LG-43002	Vavuniya South (Sinhala) PS	1	Mahakachchikodiya	3
LG-43002	Vavuniya South (Sinhala) PS	1	Madukanda	4
LG-43002	Vavuniya South (Sinhala) PS	1	Avaranthulawa	5
LG-43002	Vavuniya South (Sinhala) PS	1	Periyaulukulama	6
LG-43002	Vavuniya South (Sinhala) PS	1	Eerattaperiyakulam	7
LG-43002	Vavuniya South (Sinhala) PS	1	Alagalla	8
LG-43002	Vavuniya South (Sinhala) PS	1	Maradammaduwa	9
LG-44002	Manthai East PS	1	Vinayagapuram	1
LG-44002	Manthai East PS	1	Karumpulliyan	2
LG-44002	Manthai East PS	1	Pandiyamkulam	3
LG-44002	Manthai East PS	1	Palinagar	4
LG-44002	Manthai East PS	1	Oddaruththakulam	5
LG-44002	Manthai East PS	1	Panankamam	6
LG-44002	Manthai East PS	1	Selvapuram	7
LG-44002	Manthai East PS	1	Naddankandal	8
LG-44001	Thunukkai PS	1	Ampalaperumalkulam	1
LG-44001	Thunukkai PS	1	Puttuwedduwan	2
LG-44001	Thunukkai PS	1	Uyilankulam	3
LG-44001	Thunukkai PS	1	Thunukkai	4
LG-44001	Thunukkai PS	1	Mallavi	5
LG-44001	Thunukkai PS	1	Anichchiyankulam	6
LG-44001	Thunukkai PS	1	Yogapuram	7
LG-44001	Thunukkai PS	1	Bharathinagar	8
LG-44003	Puthukudiyiruppu PS	1	Vishwamadu	1
LG-44003	Puthukudiyiruppu PS	1	Bharatheepuram	2
LG-44003	Puthukudiyiruppu PS	1	Udayarkaddu	3
LG-44003	Puthukudiyiruppu PS	1	Muppuram	4
LG-44003	Puthukudiyiruppu PS	1	Kombavil	5
LG-44003	Puthukudiyiruppu PS	1	Punithavalanagar	6
LG-44003	Puthukudiyiruppu PS	1	Puthukudiyiruppu East	7
LG-44003	Puthukudiyiruppu PS	1	Muththayankattu	8
LG-44003	Puthukudiyiruppu PS	1	Pandarawanni	9
LG-44003	Puthukudiyiruppu PS	1	Thanduwan	10
LG-44003	Puthukudiyiruppu PS	1	Oddusuddan	11
LG-44003	Puthukudiyiruppu PS	1	Thirumurukkandy	12
LG-44004	Maritimepattu PS	1	Karikkaddumulai North	1
LG-44004	Maritimepattu PS	1	Wattapalai	2
LG-44004	Maritimepattu PS	1	Mullai Town	3
LG-44004	Maritimepattu PS	1	Hijrapuram	4
LG-44004	Maritimepattu PS	1	Mulliyawalai West	5
LG-44004	Maritimepattu PS	1	Mulliyawalai East	6
LG-44004	Maritimepattu PS	1	Thaniyuttu	7
LG-44004	Maritimepattu PS	1	Kanukkarni	8
LG-44004	Maritimepattu PS	1	Mullaiyoor	9
LG-44004	Maritimepattu PS	1	Karikkaddumulai East	10
LG-44004	Maritimepattu PS	1	Kumulamunai	11
LG-44004	Maritimepattu PS	1	Karikkaddumulai South	12
LG-44004	Maritimepattu PS	1	Welioya East	13
LG-45001	Pachchilaipalli PS	1	Muhamalai	1
LG-45001	Pachchilaipalli PS	1	Kilali	2
LG-45001	Pachchilaipalli PS	1	Palai	3
LG-45001	Pachchilaipalli PS	1	Thampalakamam	4
LG-45001	Pachchilaipalli PS	1	Mullaiady	5
LG-45001	Pachchilaipalli PS	1	Soranpattu	6
LG-45001	Pachchilaipalli PS	1	Muhavil	7
LG-45001	Pachchilaipalli PS	1	Mullipattu	8
LG-45002	Karachchi PS	1	Paranthan	1
LG-45002	Karachchi PS	1	Murasumotei	2
LG-45002	Karachchi PS	1	Kandawalai	3
LG-45002	Karachchi PS	1	Punnaineeravi	4
LG-45002	Karachchi PS	1	Piramanthanaru	5
LG-45002	Karachchi PS	1	Kalmadunagar	6
LG-45002	Karachchi PS	1	Ramanathapuram	7
LG-45002	Karachchi PS	1	Wattakkachchi	8
LG-45002	Karachchi PS	1	Thiruwaiyaru	9
LG-45002	Karachchi PS	1	Kilinochchi Town	10
LG-45002	Karachchi PS	1	Ganeshapuram	11
LG-45002	Karachchi PS	1	Periyaparanthan	12
LG-45002	Karachchi PS	1	Uruththirapuram	13
LG-45002	Karachchi PS	1	Akkarayan	14
LG-45002	Karachchi PS	1	Wannerikkulam	15
LG-45002	Karachchi PS	1	Konavil	16
LG-45002	Karachchi PS	1	Selvanagar	17
LG-45002	Karachchi PS	1	Udayanagar	18
LG-45002	Karachchi PS	1	Krishnapuram	19
LG-45002	Karachchi PS	1	Bharathipuram	20
LG-45002	Karachchi PS	1	Kanahampikaikkulam	21
LG-45003	Poonakary PS	1	Gowdarimunai	1
LG-45003	Poonakary PS	1	Gnanimadam	2
LG-45003	Poonakary PS	1	Pallikkudah	3
LG-45003	Poonakary PS	1	Kollakurichchi	4
LG-45003	Poonakary PS	1	Nallur	5
LG-45003	Poonakary PS	1	Jeyapuram	6
LG-45003	Poonakary PS	1	Ponnaveli	7
LG-45003	Poonakary PS	1	Iranaithivu	8
LG-45003	Poonakary PS	1	Pallavarayankattu	9
LG-45003	Poonakary PS	1	Kariyalainagapaduvan	10
LG-45003	Poonakary PS	1	Mulankavil	11
LG-51006	Batticaloa MC	1	Amirthakali	1
LG-51006	Batticaloa MC	1	Thiraimadu	2
LG-51006	Batticaloa MC	1	Sathurukondan	3
LG-51006	Batticaloa MC	1	Sinna Urani	4
LG-51006	Batticaloa MC	1	Irudiyapuram	5
LG-51006	Batticaloa MC	1	Karuwappankerni	6
LG-51006	Batticaloa MC	1	Mamangam	7
LG-51006	Batticaloa MC	1	Gnanasuriyam Square	8
LG-51006	Batticaloa MC	1	Thandavanvali	9
LG-51006	Batticaloa MC	1	Arasady	10
LG-51006	Batticaloa MC	1	Periyauppodai	11
LG-51006	Batticaloa MC	1	Thirichchandur	12
LG-51006	Batticaloa MC	1	Kallady	13
LG-51006	Batticaloa MC	1	Nochchimunai	14
LG-51006	Batticaloa MC	1	Nawakkudai	15
LG-51006	Batticaloa MC	1	Magnjanthoduvai	16
LG-51006	Batticaloa MC	1	Puliyantheev	17
LG-51006	Batticaloa MC	1	Puliyantheev South	18
LG-51006	Batticaloa MC	1	Thirupperumthurai	19
LG-51006	Batticaloa MC	1	Pudunagar	20
LG-51005	Eravur UC	1	Elleinagar	1
LG-51005	Eravur UC	1	Gifriya	2
LG-51005	Eravur UC	1	Makkamady	3
LG-51005	Eravur UC	1	Jamiul Akbar	4
LG-51005	Eravur UC	1	Rifaipally	5
LG-51005	Eravur UC	1	Palliadi	6
LG-51005	Eravur UC	1	Rahumaniya	7
LG-51005	Eravur UC	1	Arafa	8
LG-51005	Eravur UC	1	Ottupalli	9
LG-51005	Eravur UC	1	Kowilpuram	10
LG-51008	Kattankudy UC	1	Baduriya	1
LG-51008	Kattankudy UC	1	Al Aksa	2
LG-51008	Kattankudy UC	1	Anwar	3
LG-51008	Kattankudy UC	1	Nuraniya	4
LG-51008	Kattankudy UC	1	Darusalam	5
LG-51008	Kattankudy UC	1	Mavulana	6
LG-51008	Kattankudy UC	1	Meera Palli	7
LG-51008	Kattankudy UC	1	Hiluriya	8
LG-51008	Kattankudy UC	1	Hasanath	9
LG-51008	Kattankudy UC	1	Jamiul Lafireen	10
LG-51002	Koralai Pattu West PS	1	Vadamunai	1
LG-51002	Koralai Pattu West PS	1	Vahaneri	2
LG-51002	Koralai Pattu West PS	1	Thiyavattavan	3
LG-51002	Koralai Pattu West PS	1	Kadadasi Nagaram	4
LG-51002	Koralai Pattu West PS	1	Oddamavady 1 North	5
LG-51002	Koralai Pattu West PS	1	Oddamavady 1 South	6
LG-51002	Koralai Pattu West PS	1	Oddamavady 2	7
LG-51002	Koralai Pattu West PS	1	Oddamavady 3	8
LG-51002	Koralai Pattu West PS	1	Miravodai West	9
LG-51002	Koralai Pattu West PS	1	Miravodai East	10
LG-51002	Koralai Pattu West PS	1	Mancholai	11
LG-51004	Eravur Pattu PS	1	Tannamunai	1
LG-51004	Eravur Pattu PS	1	Kudiirippu	2
LG-51004	Eravur Pattu PS	1	Mirakerni	3
LG-51004	Eravur Pattu PS	1	Michnagar	4
LG-51004	Eravur Pattu PS	1	Ayyankerni Muslim	5
LG-51004	Eravur Pattu PS	1	Talavai	6
LG-51004	Eravur Pattu PS	1	Kaluwankerni	7
LG-51004	Eravur Pattu PS	1	Sittandy East	8
LG-51004	Eravur Pattu PS	1	Mavadivembu	9
LG-51004	Eravur Pattu PS	1	Sittandy West	10
LG-51004	Eravur Pattu PS	1	Vandarumulai	11
LG-51004	Eravur Pattu PS	1	Kommaturai	12
LG-51004	Eravur Pattu PS	1	Chenkalady	13
LG-51004	Eravur Pattu PS	1	Pankudaveli	14
LG-51004	Eravur Pattu PS	1	Eiralakulam	15
LG-51004	Eravur Pattu PS	1	Karadiyanaru	16
LG-51004	Eravur Pattu PS	1	Pullumalai	17
LG-51004	Eravur Pattu PS	1	Gemunupura	18
LG-51003	Koralai Pattu PS	1	Kudumbimalai	1
LG-51003	Koralai Pattu PS	1	Koraveli	2
LG-51003	Koralai Pattu PS	1	Valachchenai Muslim	3
LG-51003	Koralai Pattu PS	1	Bayandurachchenai North	4
LG-51003	Koralai Pattu PS	1	Valachchenai Tamil	5
LG-51003	Koralai Pattu PS	1	Kalkudah	6
LG-51003	Koralai Pattu PS	1	Kalmadu	7
LG-51003	Koralai Pattu PS	1	Bayandurachchenai South	8
LG-51003	Koralai Pattu PS	1	Semmanodai	9
LG-51003	Koralai Pattu PS	1	Karuwakerni	10
LG-51003	Koralai Pattu PS	1	Kinnaiady	11
LG-51003	Koralai Pattu PS	1	Kiran	12
LG-51003	Koralai Pattu PS	1	Sandively	13
LG-51003	Koralai Pattu PS	1	Morokottanchenai	14
LG-51001	Koralai Pattu North PS	2	Punani East	1
LG-51001	Koralai Pattu North PS	1	Kadiraveli	2
LG-51001	Koralai Pattu North PS	1	Puchakerni	3
LG-51001	Koralai Pattu North PS	1	Palchenai	4
LG-51001	Koralai Pattu North PS	1	Ampandanaweli	5
LG-51001	Koralai Pattu North PS	1	Vaharai	6
LG-51001	Koralai Pattu North PS	1	Uriyankattu	7
LG-51001	Koralai Pattu North PS	1	Panichankerni	8
LG-51001	Koralai Pattu North PS	1	Madurankernikulam	9
LG-51001	Koralai Pattu North PS	1	Mankerni	10
LG-51012	Manmunai South & Eruvil pattu PS	1	Kurukkalmadam	1
LG-51012	Manmunai South & Eruvil pattu PS	1	Tettativu	2
LG-51012	Manmunai South & Eruvil pattu PS	1	Kaludawalai North	3
LG-51012	Manmunai South & Eruvil pattu PS	1	Kaludawalai South	4
LG-51012	Manmunai South & Eruvil pattu PS	2	Kaluwanchikudy	5
LG-51012	Manmunai South & Eruvil pattu PS	1	Eruvil	6
LG-51012	Manmunai South & Eruvil pattu PS	1	Kurumanweli	7
LG-51012	Manmunai South & Eruvil pattu PS	1	Mahilur	8
LG-51012	Manmunai South & Eruvil pattu PS	1	Kottaikallar	9
LG-51012	Manmunai South & Eruvil pattu PS	1	Periyakallar	10
LG-51012	Manmunai South & Eruvil pattu PS	1	Turaineelavanai	11
LG-51009	Manmunai Pattu PS	1	Arayampathy East	1
LG-51009	Manmunai Pattu PS	1	Arayampadi West	2
LG-51009	Manmunai Pattu PS	1	Kankeyanodai	3
LG-51009	Manmunai Pattu PS	1	Arayampathy South	4
LG-51009	Manmunai Pattu PS	1	Selvanagar	5
LG-51009	Manmunai Pattu PS	1	Palamunai	6
LG-51009	Manmunai Pattu PS	1	Manmunai	7
LG-51009	Manmunai Pattu PS	1	Pudukudiiruppu	8
LG-51009	Manmunai Pattu PS	1	Kirankulam North	9
LG-51009	Manmunai Pattu PS	1	Kirankulam South	10
LG-51007	Manmunai West PS	1	Mahilavaddavan	1
LG-51007	Manmunai West PS	1	Ayiththiyamalai	2
LG-51007	Manmunai West PS	1	Karavetti	3
LG-51007	Manmunai West PS	1	Vilavettuvan	4
LG-51007	Manmunai West PS	1	Vavunatheev	5
LG-51007	Manmunai West PS	1	Kannankudah	6
LG-51007	Manmunai West PS	1	Karayakanee	7
LG-51007	Manmunai West PS	1	Kanchirankudah	8
LG-51007	Manmunai West PS	1	Gandhinagar	9
LG-51007	Manmunai West PS	1	Unnichchai	10
LG-51010	Manmunai South-West PS	1	Ambalanturai	1
LG-51010	Manmunai South-West PS	1	Kadukkamunai	2
LG-51010	Manmunai South-West PS	1	Arasaditheeu	3
LG-51010	Manmunai South-West PS	1	Mahiladitheev	4
LG-51010	Manmunai South-West PS	1	Mudalaikkudah	5
LG-51010	Manmunai South-West PS	1	Munaikkadu North	6
LG-51010	Manmunai South-West PS	1	Munaikkadu South	7
LG-51010	Manmunai South-West PS	1	Kokkadicholai	8
LG-51010	Manmunai South-West PS	1	Pattipolai	9
LG-51010	Manmunai South-West PS	1	Tantamalai	10
LG-51011	Poratheevu Pattu PS	1	Tikkodai	1
LG-51011	Poratheevu Pattu PS	1	Tumbankerni	2
LG-51011	Poratheevu Pattu PS	1	Palugamam	3
LG-51011	Poratheevu Pattu PS	1	munaithivu	4
LG-51011	Poratheevu Pattu PS	1	Kovil Porathivu	5
LG-51011	Poratheevu Pattu PS	1	Mandur	6
LG-51011	Poratheevu Pattu PS	1	Vellaveli	7
LG-51011	Poratheevu Pattu PS	1	Palaiadivettai	8
LG-51011	Poratheevu Pattu PS	1	Sinnawatta	9
LG-51011	Poratheevu Pattu PS	1	Tambalawatta	10
LG-52009	Kalmunai MC	1	Ward 01	1
LG-52009	Kalmunai MC	1	Ward 02	2
LG-52009	Kalmunai MC	1	Ward 03	3
LG-52009	Kalmunai MC	1	Ward 04	4
LG-52009	Kalmunai MC	1	Ward 05	5
LG-52009	Kalmunai MC	1	Ward 06	6
LG-52009	Kalmunai MC	1	Ward 07	7
LG-52009	Kalmunai MC	1	Ward 08	8
LG-52009	Kalmunai MC	1	Ward 09	9
LG-52009	Kalmunai MC	1	Ward 10	10
LG-52009	Kalmunai MC	1	Ward 11	11
LG-52009	Kalmunai MC	2	Ward 12	12
LG-52009	Kalmunai MC	1	Ward 13	13
LG-52009	Kalmunai MC	1	Ward 14	14
LG-52009	Kalmunai MC	1	Ward 15	15
LG-52009	Kalmunai MC	1	Ward 16	16
LG-52009	Kalmunai MC	1	Ward 17	17
LG-52009	Kalmunai MC	1	Ward 18	18
LG-52009	Kalmunai MC	1	Ward 19	19
LG-52009	Kalmunai MC	1	Ward 20	20
LG-52009	Kalmunai MC	1	Ward 21	21
LG-52009	Kalmunai MC	1	Ward 22	22
LG-52009	Kalmunai MC	1	Ward 23	23
LG-52015	Akkaraipattu MC	1	Akkaraipattu West	1
LG-52015	Akkaraipattu MC	1	New Mosque	2
LG-52015	Akkaraipattu MC	1	Technical College	3
LG-52015	Akkaraipattu MC	1	Kadiriya - North	4
LG-52015	Akkaraipattu MC	1	Kadiriya - South	5
LG-52015	Akkaraipattu MC	1	Akkaraipattu East	6
LG-52015	Akkaraipattu MC	1	Nooraniya	7
LG-52015	Akkaraipattu MC	1	Badur	8
LG-52015	Akkaraipattu MC	1	Akkaraipattu Town	9
LG-52015	Akkaraipattu MC	1	Town Mosque	10
